 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3
84	411.698	419.615	411.624
85	407.984	413.680	415.762
86	398.838	409.775	416.159
87	401.395	416.162	415.250
88	400.949	406.962	412.239
89	404.936	402.474	399.990
90	414.078	408.855	403.577
91	407.539	413.543	413.398
92	403.402	413.662	423.585
93	401.602	406.090	406.950
94	409.179	412.222	408.337
95	405.697	411.131	422.045
96	406.986	407.545	422.249
97	411.926	413.169	422.868
98	404.402	411.999	421.533
99	399.874	411.563	407.808
100	406.697	407.304	414.986
101	415.856	410.877	423.773
102	418.709	420.829	417.354
103	401.592	416.594	410.232
104	417.053	417.624	415.327
105	405.933	421.885	410.965
106	402.814	417.728	434.176
107	416.268	406.317	424.104
108	411.086	420.760	420.403
109	407.624	440.779	430.271
110	411.313	429.396	426.899
111	422.650	424.032	427.298
112	420.971	428.815	418.526
113	411.885	422.620	412.159
114	420.008	428.085	423.921
115	421.797	439.442	415.567
116	436.544	419.916	421.499
117	437.229	433.048	427.765
118	429.783	435.352	434.103
119	428.943	444.553	449.457
120	440.019	452.963	431.105
121	435.579	456.440	439.979
122	445.323	459.759	446.716
123	448.399	470.895	454.945
124	450.809	467.209	447.770
125	460.063	449.746	449.359
126	456.840	458.745	457.661
127	447.611	458.433	458.771
128	457.372	464.529	470.781
129	448.639	448.910	481.113
130	469.843	440.600	475.648
131	463.534	440.426	456.322
132	439.820	420.531	450.980
133	422.685	406.343	427.172
134	416.098	399.631	414.217
135	398.343	393.600	397.591
136	400.903	375.017	382.519
137	385.477	370.679	384.615
138	387.151	368.264	386.415
139	382.260	364.592	364.690
140	361.272	363.081	363.144
141	365.551	367.016	373.254
142	357.284	357.386	367.889
143	369.926	344.014	345.825
144	348.715	347.814	349.192
145	347.836	341.060	356.334
146	336.670	333.398	351.349
147	334.182	336.086	340.724
148	335.478	333.466	340.017
149	342.358	344.577	329.244
150	331.503	333.226	340.548
151	320.220	326.931	341.607
152	317.043	314.001	324.734
153	329.081	321.997	322.834
154	318.195	322.889	317.046
155	312.496	320.704	323.695
156	315.505	313.510	323.350
157	314.513	302.626	317.787
158	314.316	307.029	319.353
159	315.296	296.453	313.110
160	321.475	308.340	322.758
161	319.477	310.202	313.743
162	304.571	302.165	301.934
163	304.403	301.019	317.162
164	302.982	304.101	320.836
165	309.675	307.404	320.373
166	307.243	301.850	311.983
167	307.503	306.430	307.663
168	297.420	303.132	295.400
169	290.403	287.894	302.220
170	315.787	286.615	300.818
171	306.756	289.146	301.673
172	307.177	291.230	302.102
173	299.346	296.683	305.999
174	291.424	292.290	303.021
175	307.776	290.812	309.857
176	296.790	294.388	311.865
177	300.093	293.215	298.397
178	292.331	300.069	296.245
179	296.962	290.891	294.943
180	300.297	282.446	293.425
181	296.163	280.703	290.388
182	298.909	289.422	306.638
183	289.464	288.449	300.919
184	293.951	276.272	292.481
185	286.311	279.454	292.987
186	285.032	275.854	296.419
187	289.135	286.598	298.013
188	291.892	274.160	289.703
189	293.953	288.413	292.098
190	292.291	290.347	293.782
191	284.900	290.055	291.695
192	293.246	285.313	301.198
193	296.278	286.739	289.935
194	291.027	286.598	284.305
195	289.550	277.044	280.079
196	276.448	285.683	281.340
197	280.968	284.707	285.352
198	281.698	284.894	275.701
199	283.574	288.690	288.056
200	279.794	288.016	292.751
201	288.913	283.606	284.485
202	283.566	284.908	278.407
203	288.145	286.296	289.312
204	277.980	282.898	281.414
205	283.815	270.355	283.385
206	281.174	277.138	287.443
207	282.719	279.636	285.418
208	292.122	281.312	292.390
209	287.228	286.767	291.938
210	297.380	280.136	281.592
211	294.329	283.326	279.999
212	291.260	270.760	279.184
213	283.072	279.886	284.662
214	278.456	275.704	267.911
215	283.242	279.569	279.629
216	287.445	269.633	280.587
217	290.461	269.158	279.210
218	283.214	277.756	284.695
219	284.920	269.345	283.532
220	285.380	273.950	278.934
221	277.474	283.061	280.960
222	274.148	277.537	274.818
223	279.243	282.653	280.427
224	284.381	282.611	280.488
225	285.506	273.029	282.817
226	284.117	274.136	288.198
227	276.585	280.681	280.763
228	279.607	269.489	283.352
229	276.392	268.685	284.715
230	268.730	272.508	279.874
231	277.656	276.359	281.683
232	287.934	270.956	281.608
233	277.233	271.052	280.191
234	271.886	270.459	275.426
235	273.755	262.489	281.975
236	280.781	268.367	275.494
237	272.337	267.232	275.346
238	276.780	262.942	275.136
239	280.650	272.764	275.204
240	277.083	281.045	279.565
241	276.041	285.979	281.091
242	272.244	273.767	278.401
243	271.101	273.057	279.606
244	275.752	278.732	272.341
245	279.895	285.011	273.492
246	280.786	276.376	278.358
247	279.748	265.451	279.034
248	283.135	268.445	283.830
249	280.202	271.246	282.870
250	282.474	273.294	267.117
251	272.073	275.981	269.471
252	282.854	277.914	281.222
253	287.915	267.932	286.947
254	279.592	268.479	281.226
255	285.913	271.123	280.175
256	275.722	279.371	279.219
257	270.959	270.498	279.919
258	269.469	262.006	269.296
259	281.865	262.570	281.503
260	283.691	270.779	274.983
261	275.581	275.316	272.163
262	279.156	277.006	276.396
263	278.437	270.898	277.989
264	277.533	267.735	275.586
265	269.210	273.588	274.942
266	272.155	279.998	276.077
267	285.042	265.240	271.931
268	274.925	261.700	277.046
269	274.343	269.339	277.263
270	272.626	271.770	274.672
271	273.116	272.648	281.109
272	366.098	373.100	364.922
273	364.779	367.488	363.257
274	361.811	392.240	372.668
275	382.573	383.124	371.151
276	381.188	382.846	370.327
277	374.864	384.663	384.761
278	376.955	371.573	389.161
279	386.732	391.612	398.834
280	396.824	398.838	405.512
281	400.097	403.900	401.234
282	393.995	419.338	402.515
283	405.334	433.789	411.856
284	414.944	423.072	420.373
285	429.831	422.079	429.725
286	431.851	428.054	448.580
287	449.036	439.588	446.421
288	442.236	434.564	436.157
289	451.077	449.180	450.830
290	465.638	452.031	460.978
291	476.562	451.964	461.057
292	465.956	466.054	470.242
293	469.892	458.423	460.537
294	463.828	456.468	471.531
295	457.362	449.205	463.031
296	454.353	452.213	458.624
297	458.296	463.651	461.630
298	445.712	445.391	457.209
299	458.202	451.162	445.697
300	455.057	452.101	454.486
301	440.071	451.288	458.466
302	448.930	442.398	457.894
303	442.416	445.181	466.493
304	441.533	440.300	445.818
305	437.415	445.409	449.370
306	435.254	443.085	466.831
307	447.241	448.374	460.513
308	439.629	443.273	450.004
309	440.872	441.121	446.328
310	432.578	445.896	456.856
311	429.801	435.498	445.932
312	424.406	441.551	445.696
313	429.964	449.169	452.947
314	449.278	451.424	464.879
315	436.692	444.084	459.118
316	445.121	440.747	450.991
317	452.459	441.959	451.746
318	457.193	460.445	463.551
319	449.711	451.860	446.589
320	456.963	439.334	450.365
321	451.687	442.895	445.202
322	440.977	443.844	441.911
323	452.717	455.665	452.044
324	454.447	441.956	453.306
325	454.089	447.183	456.196
326	466.279	461.210	442.662
327	448.910	443.089	445.049
328	449.424	454.775	449.369
329	450.382	460.904	444.303
330	460.403	456.350	439.300
331	463.419	451.272	446.563
332	465.476	456.800	458.411
333	451.034	455.325	442.477
334	464.007	452.824	446.695
335	440.422	459.379	452.054
336	447.324	454.928	456.527
337	455.359	477.824	456.288
338	462.717	492.079	473.638
339	457.695	468.525	455.105
340	475.068	467.322	466.631
341	477.907	482.335	487.504
342	482.412	497.873	502.656
343	489.256	505.777	508.271
344	479.702	505.044	505.695
345	480.564	490.797	503.243
346	470.932	466.990	488.555
347	467.041	463.576	483.463
348	465.362	463.996	481.952
349	477.383	462.524	483.125
350	464.868	462.575	476.413
351	448.981	459.023	464.974
352	454.117	449.040	462.889
353	446.188	463.891	452.546
354	447.601	455.100	459.416
355	436.036	444.085	444.685
356	428.011	423.825	437.113
357	427.766	434.528	434.296
358	432.253	422.358	436.480
359	436.605	421.346	437.126
360	434.664	432.179	427.973
361	418.069	430.380	429.463
362	417.783	411.821	424.638
363	417.406	407.394	413.291
364	413.625	411.149	418.621
365	414.984	418.108	417.289
366	410.816	401.411	416.776
367	421.460	409.785	413.874
368	405.375	400.976	405.061
369	417.055	388.448	411.762
370	400.272	406.327	405.835
371	392.595	401.161	401.414
372	400.803	398.364	406.387
373	406.810	398.868	407.823
374	395.212	389.504	402.783
375	413.068	395.619	399.850
376	406.678	401.796	415.815
377	398.341	398.598	410.908
378	392.519	405.672	406.750
379	390.456	402.193	408.668
380	394.493	406.924	400.469
381	386.258	388.767	396.835
382	391.312	399.514	393.781
383	393.701	394.231	404.841
384	389.474	401.933	398.939
385	384.029	402.493	408.271
386	401.631	388.318	406.315
387	403.633	391.902	399.567
388	400.606	396.778	401.416
389	389.494	407.106	400.088
390	399.567	399.710	392.457
391	400.757	399.591	400.722
392	397.701	402.700	400.418
393	398.159	402.679	402.718
394	408.440	398.127	404.896
395	401.700	406.775	398.262
396	406.106	403.790	388.556
397	400.432	392.376	395.834
398	392.288	391.754	416.626
399	402.636	401.356	398.168
400	403.294	398.290	398.253
401	407.985	400.548	402.495
402	407.535	410.956	410.019
