 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13
255	510.344	510.344	498.057	499.043	491.933	491.250	491.355	493.438	493.033	489.233	502.143	496.013	497.372
256	510.566	510.566	492.587	500.353	487.381	489.379	491.133	499.604	492.885	501.574	491.125	493.190	495.398
257	510.469	510.469	500.045	491.543	486.656	498.042	495.127	495.748	496.237	500.588	504.173	497.811	498.757
258	505.223	505.223	492.004	497.391	490.752	493.728	493.586	486.404	496.226	510.084	507.905	496.596	494.011
259	515.054	515.054	491.865	491.708	499.900	487.212	492.078	496.514	495.708	499.400	503.875	493.796	491.952
260	514.229	514.229	494.498	500.907	495.374	494.890	482.380	509.011	491.177	495.917	498.460	499.190	489.818
261	504.616	504.616	509.110	500.271	485.583	492.745	482.503	498.558	497.874	491.393	485.229	498.287	487.707
262	505.842	505.842	495.165	489.770	499.050	502.152	483.918	485.904	500.495	494.121	494.665	489.790	492.839
263	504.462	504.462	502.530	487.239	497.777	502.209	487.779	496.456	502.051	499.698	491.391	483.559	501.432
264	490.660	490.660	504.309	492.686	484.415	491.746	489.561	500.825	491.409	491.345	493.536	500.730	498.476
265	504.182	504.182	488.066	509.611	480.524	484.937	483.389	486.824	494.286	501.737	496.456	496.818	503.887
266	513.334	513.334	502.238	498.914	484.210	480.042	485.542	482.923	503.391	507.262	501.884	484.585	489.303
267	506.791	506.791	502.565	496.749	493.729	488.937	491.356	483.167	510.557	502.339	504.135	488.271	494.624
268	507.117	507.117	505.736	496.178	486.015	484.793	489.489	481.591	490.475	501.267	491.866	501.181	490.895
269	507.518	507.518	487.292	490.279	485.485	486.620	478.207	486.239	484.722	492.317	499.609	497.239	504.373
270	494.759	494.759	501.567	496.872	500.821	489.357	481.773	479.634	498.649	491.587	494.843	499.700	506.450
271	494.033	494.033	507.311	489.915	500.470	488.679	483.857	480.409	496.800	500.374	510.618	491.673	501.324
272	490.802	490.802	509.480	494.594	484.953	486.468	482.855	482.691	492.119	491.902	500.280	488.543	486.130
273	499.136	499.136	504.105	488.264	480.045	494.292	481.900	486.867	490.424	495.954	495.479	489.452	489.918
274	496.145	496.145	487.093	479.394	481.588	500.800	487.429	488.729	489.217	493.278	489.432	492.086	506.203
275	507.830	507.830	505.634	480.837	487.215	493.549	493.323	496.390	494.908	484.830	487.622	494.056	508.086
276	500.857	500.857	494.157	494.676	499.075	484.807	494.572	483.271	490.263	488.702	508.924	489.954	501.778
277	503.438	503.438	491.499	488.207	474.830	491.645	494.215	492.048	496.916	486.419	503.432	492.879	502.509
278	522.358	522.358	498.820	489.940	490.613	491.687	491.611	490.760	498.539	483.614	499.955	487.895	497.448
279	498.451	498.451	501.084	491.159	491.296	488.654	495.753	484.723	506.056	486.546	498.454	491.880	497.313
280	500.907	500.907	501.702	499.638	486.397	480.370	480.211	485.979	483.264	486.105	483.414	491.894	491.572
281	501.159	501.159	503.602	491.590	492.931	483.483	481.604	484.042	488.684	496.918	493.954	493.699	496.230
282	504.672	504.672	497.552	491.559	490.749	493.481	492.498	488.911	491.941	504.292	492.855	492.022	490.336
283	508.778	508.778	500.422	495.965	475.149	494.259	490.238	494.058	490.546	506.000	484.807	490.745	488.276
284	498.034	498.034	488.577	488.479	467.651	485.446	485.968	475.551	493.720	480.007	487.213	485.245	489.435
285	499.555	499.555	494.463	481.287	487.054	489.649	482.824	484.984	496.077	488.744	491.465	481.221	499.796
286	505.228	505.228	493.654	474.918	485.859	487.873	488.447	481.706	492.171	485.327	489.383	493.557	502.649
287	492.963	492.963	492.876	490.579	486.824	485.526	491.590	481.315	493.774	501.821	495.792	489.964	495.357
288	494.441	494.441	489.866	502.418	492.413	493.577	490.744	487.732	485.219	495.374	510.640	479.414	503.686
289	495.548	495.548	493.079	489.422	498.516	483.663	496.169	490.114	487.301	486.212	491.372	483.525	491.715
290	491.311	491.311	492.720	480.912	483.455	490.149	487.924	489.154	486.031	494.923	486.872	480.777	490.872
291	501.896	501.896	498.742	477.602	494.071	480.620	478.771	489.922	484.652	483.548	498.964	493.661	500.545
292	500.626	500.626	492.444	486.644	480.170	472.985	488.008	484.407	486.662	485.123	491.096	485.142	506.414
293	496.498	496.498	496.193	483.142	487.362	487.074	493.943	475.105	489.712	483.846	490.155	494.937	489.567
294	500.963	500.963	494.842	484.870	479.613	504.746	496.430	489.985	505.196	485.244	500.344	500.197	482.590
295	506.142	506.142	489.108	483.419	479.426	490.966	496.032	491.330	490.691	489.583	501.570	503.831	490.755
296	502.776	502.776	491.491	495.584	470.182	495.416	476.683	482.658	488.592	490.179	489.284	495.804	495.977
297	492.513	492.513	491.295	482.506	458.688	491.780	484.238	489.150	490.156	487.378	499.174	495.607	489.739
298	496.051	496.051	504.191	488.754	477.003	478.432	483.245	486.591	475.541	488.969	492.526	490.931	479.355
299	493.955	493.955	494.765	483.558	496.145	471.892	477.684	483.430	492.916	491.694	487.742	498.781	495.911
300	500.759	500.759	488.991	486.706	484.259	481.908	484.314	483.918	488.816	498.728	483.924	486.323	490.132
301	501.714	501.714	488.025	482.328	479.876	481.085	479.932	492.683	488.703	499.176	489.313	488.072	499.344
302	497.117	497.117	493.879	477.974	494.856	481.662	480.184	481.948	497.257	486.881	492.904	501.974	490.708
303	501.981	501.981	479.792	483.091	484.292	476.476	480.606	472.002	484.682	474.554	484.281	481.159	498.192
304	500.965	500.965	483.464	498.003	480.002	485.685	477.712	476.620	477.206	496.636	483.325	488.336	489.176
305	504.692	504.692	486.289	479.430	483.230	489.309	478.443	478.992	491.504	496.898	483.686	491.642	493.621
306	496.097	496.097	492.236	480.440	473.616	480.484	493.226	476.224	496.501	482.445	495.702	484.309	480.534
307	488.295	488.295	496.574	489.789	478.266	477.027	486.919	477.137	487.066	493.556	493.292	481.964	480.905
308	495.356	495.356	503.320	486.956	484.200	479.354	486.187	480.295	501.392	497.082	489.870	481.889	482.966
309	491.575	491.575	489.330	491.487	482.817	479.331	481.427	485.769	500.834	482.869	494.776	485.317	486.414
310	495.523	495.523	488.047	485.795	473.489	486.511	469.060	494.501	494.471	493.223	481.451	494.657	497.343
311	496.443	496.443	483.683	474.142	478.462	479.781	482.923	489.787	497.903	485.669	494.731	490.503	484.354
312	497.756	497.756	484.476	481.567	481.285	471.349	490.711	479.011	495.148	495.589	500.724	477.823	499.145
313	497.703	497.703	489.370	494.174	487.357	480.704	485.915	485.164	484.972	486.878	489.764	484.844	500.567
314	505.335	505.335	498.247	481.729	473.286	481.517	487.794	480.199	483.286	469.250	481.197	490.961	493.235
315	486.811	486.811	496.649	484.369	483.097	478.032	488.668	493.225	489.103	481.185	491.668	487.096	483.142
316	484.330	484.330	496.960	476.626	485.230	474.380	484.429	490.540	480.082	480.869	487.182	489.411	485.562
317	487.942	487.942	501.817	472.891	476.569	482.099	478.938	490.059	476.378	489.907	491.414	487.459	485.290
318	495.726	495.726	492.848	481.403	474.059	479.399	487.052	478.286	490.854	489.033	493.577	489.681	486.391
319	498.432	498.432	499.753	490.053	475.047	487.237	482.128	481.912	484.830	485.704	490.883	483.234	493.493
320	475.542	475.542	492.930	495.853	482.427	482.806	482.471	480.561	490.858	484.719	485.759	482.852	486.587
321	492.975	492.975	501.225	483.600	480.424	480.655	482.152	492.155	486.789	491.997	480.260	483.171	481.518
322	501.384	501.384	506.150	484.344	488.316	480.193	488.640	482.589	489.274	485.910	487.148	482.193	494.125
323	488.891	488.891	494.655	476.869	490.697	478.149	476.327	476.613	472.649	489.448	484.524	476.198	484.669
324	492.378	492.378	486.769	488.756	479.198	467.783	473.648	477.580	484.127	483.785	475.898	484.978	481.772
325	499.894	499.894	485.881	485.138	487.786	479.657	486.459	488.594	487.508	495.874	475.276	489.208	477.296
326	506.768	506.768	489.310	477.201	481.145	473.548	462.749	490.219	478.263	485.461	489.146	486.258	494.356
327	498.506	498.506	483.440	491.016	474.968	491.355	476.752	494.725	484.246	493.009	489.893	487.469	490.315
328	493.766	493.766	489.024	493.102	477.939	476.670	482.795	480.037	478.791	488.102	489.675	483.353	488.974
329	492.180	492.180	486.405	482.081	469.232	474.522	473.696	486.621	477.852	484.353	488.535	472.758	486.436
330	486.048	486.048	497.540	476.690	480.284	482.284	473.425	491.516	476.277	486.440	488.874	486.306	491.767
331	488.404	488.404	484.415	469.766	475.185	481.767	480.105	484.026	483.214	494.381	490.029	482.199	485.760
332	494.708	494.708	490.139	481.249	479.285	482.423	483.417	482.017	502.892	494.696	487.562	489.411	485.711
333	490.263	490.263	493.239	471.761	475.557	481.091	486.921	470.187	495.348	492.884	482.831	492.363	495.638
334	494.315	494.315	480.256	475.850	474.242	481.557	484.116	482.344	490.321	477.793	488.636	483.781	477.378
335	496.559	496.559	489.096	478.643	475.792	471.085	473.424	486.311	494.874	482.798	481.083	490.152	483.910
336	490.148	490.148	495.530	482.533	478.852	477.675	475.958	486.398	491.215	497.770	488.728	487.704	478.526
337	494.194	494.194	491.128	477.278	477.906	477.132	487.433	481.567	487.068	491.918	485.931	479.750	477.701
338	488.621	488.621	493.527	466.096	486.732	483.747	477.113	497.244	493.297	496.876	489.258	476.298	487.495
339	486.560	486.560	491.427	480.329	492.251	482.692	466.583	483.111	478.854	489.274	485.545	481.811	483.739
340	495.031	495.031	491.135	480.574	488.776	484.237	490.074	478.656	475.681	477.427	494.250	488.972	487.802
341	483.641	483.641	478.878	486.576	479.812	477.336	472.903	485.582	482.486	485.765	476.590	488.705	481.066
342	485.679	485.679	478.751	486.093	483.503	478.111	479.749	484.975	494.589	489.949	488.128	492.124	482.995
343	485.334	485.334	482.211	484.077	485.275	478.076	482.016	488.407	486.093	491.022	486.124	491.347	490.985
344	487.296	487.296	491.472	484.075	482.533	470.789	475.417	473.591	491.495	487.288	482.392	484.988	482.493
345	498.823	498.823	492.398	486.505	485.665	476.406	488.429	470.114	485.743	482.818	480.619	485.607	484.880
346	496.403	496.403	490.974	486.138	492.367	487.476	480.818	475.585	486.116	501.077	483.110	492.582	489.111
347	486.716	486.716	493.894	488.067	484.967	485.641	473.674	465.363	495.594	493.542	484.219	497.899	480.653
348	482.903	482.903	487.827	474.707	482.448	473.489	476.934	472.058	483.387	484.590	487.355	479.810	484.865
349	498.058	498.058	486.996	474.654	485.493	483.013	483.201	477.333	489.099	479.039	491.185	477.592	488.560
350	494.614	494.614	478.540	481.065	477.056	486.841	481.455	481.358	481.505	489.721	481.293	494.200	490.144
351	494.791	494.791	490.229	477.258	465.980	479.366	472.664	475.766	479.576	484.211	475.190	486.749	481.532
352	488.251	488.251	486.331	483.950	481.717	479.703	479.890	474.504	476.525	482.689	479.701	489.092	487.350
353	492.858	492.858	483.099	479.639	465.151	479.750	475.337	475.241	490.230	489.448	489.293	483.481	478.473
354	493.301	493.301	484.702	484.620	477.890	488.083	467.607	478.518	495.766	471.597	485.837	479.245	484.743
355	479.062	479.062	497.802	479.424	476.225	478.470	469.795	486.691	483.646	476.302	491.392	483.042	492.243
356	480.412	480.412	483.676	479.686	473.187	466.896	470.275	486.118	480.842	480.214	483.288	491.849	480.434
357	487.095	487.095	479.449	475.784	486.269	494.335	476.247	469.773	488.730	485.175	486.500	495.188	482.151
358	495.582	495.582	484.298	475.429	482.171	478.352	469.226	476.726	488.279	480.006	494.732	496.550	487.535
359	487.046	487.046	497.540	483.112	480.950	466.284	477.501	480.846	488.347	483.750	483.601	481.122	488.002
360	492.470	492.470	489.996	477.431	485.504	463.420	476.632	469.141	477.955	485.738	479.140	478.731	473.190
361	487.381	487.381	487.995	472.341	475.603	483.252	475.924	474.036	468.247	483.005	481.891	473.822	475.537
