 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14	Profile_Slice_15	Profile_Slice_16	Profile_Slice_17
196	174.942	174.942	177.497	175.148	175.266	179.487	180.129	169.101	172.898	178.716	175.170	178.521	180.050	174.284	180.746	181.902	176.108
197	173.074	173.074	175.577	172.943	176.317	178.473	175.020	173.923	171.606	168.018	173.585	182.384	176.767	172.398	180.105	183.012	178.762
198	172.319	172.319	169.693	172.048	178.444	176.477	176.483	174.689	172.014	170.730	174.470	177.684	174.402	174.166	176.251	178.734	175.563
199	170.373	170.373	171.433	169.386	178.219	180.091	171.826	172.614	174.677	177.476	174.198	174.297	179.156	181.620	175.749	182.240	173.026
200	174.197	174.197	170.650	171.432	174.782	175.912	179.574	175.423	173.301	177.876	173.022	177.061	178.160	176.095	176.022	174.215	171.445
201	168.036	168.036	169.913	171.136	172.520	174.207	175.533	175.915	167.784	173.866	176.051	173.203	176.248	171.470	177.445	174.861	172.683
202	175.078	175.078	175.248	174.777	181.673	175.694	180.378	175.265	172.761	172.347	174.645	173.851	172.891	175.185	183.208	179.496	174.382
203	172.100	172.100	176.492	174.666	177.505	173.091	180.773	173.753	173.399	170.332	177.868	174.679	175.279	175.671	171.642	171.471	172.044
204	173.042	173.042	172.753	171.509	168.875	170.222	175.663	170.302	171.414	168.293	175.185	180.867	174.839	177.820	172.928	172.841	175.945
205	172.536	172.536	176.120	170.244	174.004	171.326	173.451	168.597	169.000	166.266	168.537	179.910	174.391	172.018	173.242	174.143	171.382
206	173.370	173.370	174.360	176.286	173.101	175.652	177.892	164.386	167.455	173.083	169.307	178.611	173.644	176.869	176.343	168.196	174.241
207	171.053	171.053	169.479	175.679	172.867	172.605	175.256	165.713	171.679	173.260	172.547	179.932	173.144	174.469	175.449	174.965	176.130
208	172.070	172.070	176.348	181.644	176.543	173.436	177.183	167.973	169.297	175.247	179.193	176.442	171.621	172.609	174.229	172.309	174.485
209	171.884	171.884	174.621	175.063	169.970	175.184	178.137	165.726	173.778	171.780	176.494	177.869	173.855	173.773	177.888	173.550	170.516
210	178.014	178.014	172.823	170.067	173.297	170.762	175.011	168.104	174.005	173.771	173.945	180.955	170.212	173.694	172.585	173.058	175.411
211	173.675	173.675	173.954	174.597	177.387	178.021	178.188	171.875	171.514	168.097	172.282	176.700	173.169	177.225	175.470	177.835	175.443
212	169.957	169.957	176.310	174.846	172.543	174.758	174.543	168.547	175.269	173.441	172.907	172.676	169.152	173.505	175.367	177.802	172.963
213	170.117	170.117	173.296	172.482	176.308	173.697	175.390	169.539	174.006	171.848	173.890	171.180	176.554	172.484	175.638	176.816	175.050
214	174.135	174.135	172.866	176.207	174.475	171.819	175.770	169.050	174.211	175.055	178.515	171.248	170.657	169.115	172.245	174.813	173.990
215	174.051	174.051	172.789	178.498	174.053	170.264	176.577	173.604	172.281	169.510	172.115	174.335	166.472	172.847	173.517	168.612	183.220
216	172.483	172.483	173.259	172.064	175.698	171.188	174.760	169.942	174.477	171.173	171.873	170.157	170.077	172.666	176.904	173.959	174.835
217	168.654	168.654	171.668	175.081	177.806	168.488	179.157	166.953	172.061	169.383	173.739	169.796	174.928	174.381	172.056	172.732	175.522
218	167.921	167.921	174.209	169.741	170.382	170.603	176.915	168.723	170.414	169.682	175.654	171.119	174.213	182.210	174.624	172.513	172.314
219	175.391	175.391	171.842	171.405	168.605	174.012	174.979	172.412	171.137	171.024	168.405	174.510	174.765	170.509	168.038	177.215	173.077
220	171.029	171.029	174.113	173.788	170.641	171.257	177.644	168.781	173.121	172.999	172.695	176.932	176.138	174.408	173.042	174.455	176.649
221	173.012	173.012	173.339	176.016	176.319	170.362	180.100	173.722	172.240	171.337	172.113	172.973	172.637	174.796	175.266	169.627	176.972
222	175.210	175.210	170.414	174.349	175.073	171.149	177.117	171.468	167.561	169.884	175.233	175.984	175.503	178.550	171.171	174.417	173.664
223	175.913	175.913	170.528	171.181	171.480	176.424	174.400	176.197	168.286	173.016	179.502	178.280	174.521	174.948	177.587	176.463	173.955
224	175.536	175.536	173.890	175.744	176.446	174.730	175.440	171.785	172.055	173.033	171.480	176.704	176.252	171.652	174.332	172.730	173.427
225	172.920	172.920	172.446	174.887	174.013	165.928	173.022	172.927	172.482	172.005	173.905	175.181	179.319	176.167	178.959	177.704	172.712
226	173.891	173.891	170.129	174.822	172.426	173.176	175.930	171.570	172.941	172.596	175.166	173.780	176.856	177.390	180.504	170.161	169.766
227	166.449	166.449	172.017	176.460	173.023	172.496	174.594	168.084	169.980	174.876	175.535	173.530	171.920	175.838	171.983	172.863	170.913
228	175.368	175.368	169.888	171.916	176.117	172.814	176.662	172.745	169.816	176.816	173.421	171.204	173.521	174.799	176.159	170.460	178.157
229	173.762	173.762	175.349	173.186	171.968	174.519	171.018	170.122	179.318	173.647	168.986	171.941	174.617	174.663	173.584	177.418	172.859
230	167.826	167.826	175.081	172.818	174.544	174.799	172.065	170.749	174.552	176.654	175.437	168.120	173.436	176.576	177.383	175.375	172.123
231	172.855	172.855	169.329	171.055	170.639	174.400	173.657	168.739	171.785	170.754	176.702	169.117	176.161	175.212	173.319	178.785	178.808
232	170.750	170.750	173.583	172.016	176.123	174.830	170.193	162.880	170.560	167.411	176.873	170.879	174.306	175.721	175.300	174.773	172.285
233	172.492	172.492	168.746	169.450	174.440	174.237	174.608	169.966	167.404	166.525	170.706	173.603	172.517	171.573	178.418	178.120	168.813
234	173.675	173.675	172.448	175.809	174.027	168.090	172.753	170.046	169.796	172.330	168.920	176.509	172.610	176.587	175.021	170.449	169.573
235	170.222	170.222	174.732	176.981	175.577	172.032	174.634	172.949	166.947	174.358	164.987	173.462	176.742	175.541	172.968	173.306	169.890
236	175.343	175.343	173.460	176.849	178.093	176.741	172.861	172.244	163.509	171.396	169.085	171.528	175.750	176.470	168.135	173.523	172.920
237	170.391	170.391	172.857	170.885	172.985	175.648	180.678	171.945	170.312	168.990	175.542	176.250	169.025	174.321	170.260	176.980	174.038
238	173.723	173.723	172.698	169.555	172.643	173.192	175.785	171.335	167.198	168.731	167.634	175.470	173.804	171.481	169.728	178.196	177.847
239	171.104	171.104	169.949	171.204	164.094	173.264	178.265	174.208	169.813	172.500	170.819	174.754	170.727	167.683	170.793	176.635	178.672
240	175.052	175.052	171.980	170.622	175.481	173.865	177.377	164.680	172.359	174.088	173.704	175.652	176.168	173.101	171.220	173.275	180.427
241	174.890	174.890	170.704	174.537	174.426	174.297	177.933	167.697	178.538	176.368	177.777	179.878	169.254	174.083	169.082	173.851	180.519
242	172.941	172.941	174.892	167.815	170.452	170.615	174.440	170.376	174.121	167.812	170.288	174.001	170.658	175.880	170.351	169.898	176.754
243	172.304	172.304	174.238	169.521	174.429	178.116	180.579	168.967	170.232	169.073	174.584	171.200	172.176	172.402	171.424	171.687	177.836
244	171.079	171.079	175.315	171.490	178.511	174.241	175.177	168.418	169.671	171.237	175.323	173.752	177.296	169.203	173.795	173.589	172.468
245	173.936	173.936	170.541	171.593	173.408	177.980	177.268	174.341	170.770	170.814	175.650	178.327	176.906	173.536	181.379	175.687	177.555
246	172.187	172.187	171.374	176.218	172.437	171.973	180.687	167.790	169.020	173.565	176.098	177.340	174.624	175.720	181.062	173.218	179.599
247	164.797	164.797	171.232	175.803	178.003	170.215	179.534	170.896	169.784	171.473	175.745	173.460	173.671	176.762	176.677	176.297	177.474
248	171.143	171.143	169.831	169.847	172.225	174.428	184.060	174.996	175.990	169.625	173.729	173.525	176.804	178.472	177.428	173.778	176.398
249	174.178	174.178	175.696	173.945	170.118	175.450	177.263	171.504	174.107	170.044	170.947	172.734	179.111	177.114	174.010	178.950	174.401
250	173.670	173.670	178.262	172.854	171.563	176.009	178.050	167.599	173.182	178.192	168.350	172.539	172.650	179.522	175.216	176.409	167.838
251	170.137	170.137	176.069	171.576	169.998	173.012	175.492	167.339	169.508	171.822	172.006	167.699	174.080	173.782	177.495	174.210	174.758
252	168.580	168.580	173.532	171.977	173.100	171.624	182.543	172.533	170.023	170.119	179.529	172.419	174.465	175.921	173.292	168.918	172.163
253	169.896	169.896	172.643	172.617	170.819	171.736	178.467	167.101	174.051	170.219	176.840	176.411	174.162	175.081	177.427	180.616	174.215
254	164.943	164.943	173.823	169.551	174.788	169.362	179.282	165.516	171.265	168.330	172.816	173.233	173.570	174.667	180.982	173.357	175.818
255	168.518	168.518	173.599	172.128	171.445	170.387	180.191	167.867	171.177	171.000	170.300	175.739	172.781	173.381	174.187	171.166	176.227
256	173.942	173.942	174.048	167.037	175.527	168.423	173.007	161.145	173.680	170.610	170.186	173.714	175.952	176.595	172.420	171.242	174.871
257	172.058	172.058	172.020	168.652	172.825	168.671	174.203	162.121	169.110	170.059	167.454	174.605	172.790	170.695	170.902	176.249	178.633
258	173.178	173.178	169.957	168.502	172.904	174.716	176.755	164.736	165.751	166.185	168.966	170.935	175.297	168.389	177.373	175.228	175.219
259	168.089	168.089	172.565	173.020	171.228	173.461	175.359	164.692	166.732	164.667	164.770	169.448	175.928	171.058	175.016	174.824	174.305
260	166.184	166.184	170.906	170.006	169.883	170.918	176.671	165.337	166.809	166.955	167.761	172.103	176.044	171.848	171.991	175.438	172.084
261	168.953	168.953	174.159	177.404	168.612	175.232	173.738	163.708	166.675	171.032	169.560	174.951	170.540	174.646	173.666	174.856	173.597
262	171.211	171.211	170.868	175.824	173.583	172.518	172.077	165.962	170.051	167.697	172.264	178.036	170.990	176.799	176.545	172.063	176.333
263	166.473	166.473	171.958	172.833	173.082	173.094	176.592	165.190	166.583	169.662	172.836	169.206	172.218	167.886	174.335	171.724	172.358
264	168.718	168.718	176.993	169.249	172.461	170.600	180.143	165.579	170.554	169.357	167.333	170.139	169.651	165.430	167.887	171.968	170.318
265	173.360	173.360	171.205	170.593	174.500	171.375	179.624	165.431	169.055	172.377	171.822	171.224	173.426	175.873	171.710	170.234	177.733
266	167.240	167.240	171.967	171.756	176.331	171.908	179.147	169.176	176.016	171.747	176.100	170.751	174.051	174.347	172.866	173.215	175.550
267	170.419	170.419	171.761	171.436	176.069	172.297	174.252	171.596	171.086	169.162	173.279	169.529	173.118	174.720	176.340	169.276	171.393
268	167.927	167.927	172.022	171.415	170.833	171.565	177.023	169.167	164.856	168.599	169.172	174.290	171.566	174.440	169.097	168.685	171.675
269	167.814	167.814	170.042	171.412	166.995	173.961	176.701	166.158	171.061	169.080	173.648	169.920	172.955	173.349	171.494	169.979	172.950
270	169.436	169.436	168.721	170.889	168.381	173.046	173.600	168.468	165.073	166.600	177.372	175.523	171.655	172.526	175.677	171.945	171.690
271	172.434	172.434	171.572	175.304	175.243	173.095	174.925	167.461	169.202	165.235	169.412	175.334	171.277	175.014	179.674	169.628	170.566
272	171.902	171.902	168.743	167.508	174.466	173.160	171.410	168.774	174.001	164.973	164.972	171.829	174.103	173.120	179.180	167.556	168.075
273	170.672	170.672	170.527	171.371	171.464	172.756	170.625	167.632	167.939	169.136	171.973	174.141	175.555	171.987	174.403	169.411	171.465
274	169.478	169.478	170.009	170.996	168.621	174.786	173.836	163.941	172.222	168.939	171.738	172.669	173.174	175.167	171.875	168.861	169.334
275	166.622	166.622	168.040	174.443	170.088	172.955	171.526	161.799	164.656	165.491	172.446	173.447	173.158	172.464	167.789	169.782	171.904
276	169.615	169.615	170.338	171.662	168.830	169.107	175.327	165.297	166.694	165.089	165.095	170.035	169.407	168.790	166.906	170.338	173.608
277	173.749	173.749	171.935	170.617	173.136	175.682	176.567	168.224	167.334	165.983	169.398	174.907	169.429	174.296	172.782	171.573	177.879
278	172.437	172.437	169.157	171.629	177.185	171.121	171.017	164.372	164.153	166.418	168.967	170.800	174.412	178.136	173.251	172.865	173.143
279	168.280	168.280	171.355	165.313	173.496	168.801	175.352	166.015	167.699	166.188	169.692	166.879	170.307	177.922	168.662	171.174	173.995
