ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;5;1s;16.7175633513941;144.710363079021;0.390070946750248;54.9747090909091;161.427926430415;159.570826122388;148.407390125786;170.06057459411;138845.186696981;88520.5775487838;0.740210843399733;Strain100-R20.9;0;Bad R2 on fit 
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;6;1s;19.4168689398131;151.013175818553;-1.38545889528582;67.6777272727273;170.430044758366;179.256309733675;166.24134985399;175.326757197097;133218.199705034;86448.7217718243;0.799906364686331;Strain100-R20.9;0;Bad R2 on fit 
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;7;1s;30.0697833115028;170.509593930395;0.0168812218726114;80.3426363636363;200.579377241897;192.371045122875;189.530450161386;206.974866858485;75282.4912366375;26802.637247235;0.918233987159668;Strain100-R20.9;1;Succes!
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;8;1s;110.354090981431;162.09344852998;0.889279044201503;93.0568;272.44753951141;249.068299529579;188.662894257549;438.936899866665;1747.99484704202;1564.79959657276;0.6598368721668;Strain100-R20.9;0;Has large jumps & Bad R2 on fit 
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;9;1s;168.155423203958;141.498397518087;0.749902456470058;105.765654545455;309.653820722046;241.295237355039;327.325412373122;173.594688093271;77054.9059433617;41707.2233474057;0.850352543770409;Strain100-R20.9;0;Bad R2 on fit 
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;10;1s;135.383338512694;139.771942527245;0.715281249299393;118.478654545455;275.155281039939;164.183199459344;157.039374758358;167.312356229322;109229.648476207;58815.4103030999;0.856697563469762;Strain100-R20.9;0;Bad R2 on fit 
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;1;1s;353.477960151043;323.409398544178;0.79658925391132;4.35952727272727;676.887358695221;600.106246276091;667.657481203192;810.077984284672;1169.99319192798;44.2540756147941;0.998553405078349;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;2;1s;356.260095793187;248.264666827618;0.7821831293093;17.3407090909091;604.524762620805;510.351917896948;545.158280007014;729.746655709721;1166.57116303103;68.7081539582932;0.996486113154991;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;3;1s;345.422569744824;238.705650560385;0.7244039483737;29.8817272727273;584.12822030521;499.309599080156;495.10778068279;694.274156427363;1267.99394690893;90.9829706151236;0.994935510259095;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;4;1s;310.445364206954;238.359588603746;0.681895177760738;42.4197272727273;548.8049528107;475.853204362797;486.515689962153;652.725837336366;1434.62495379538;103.851346434339;0.99488059143621;Strain100-R20.9;1;Succes!
