;ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments;manipID;date;manip;experimentType;drug;substrate;objective magnification;scale pixel per um;objective immersion;optical index correction;magnetic field correction;cell type;cell subtype;bead type;bead diameter;normal field;ramp field;compression duration;with fluo images;bacteria;comments;cellID;meanFluoPeakAmplitude 
943;3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;10;1s;135.383338512694;139.77194252724502;0.715281249299393;118.478654545455;275.155281039939;164.183199459344;157.039374758358;167.312356229322;109229.64847620699;58815.4103030999;0.856697563469762;Strain100-R20.9;0;Bad R2 on fit ;21-01-21_M2;21-01-21;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;21-01-21_M2_P1_C9;687.2698407381532
944;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;1;1s;353.477960151043;323.40939854417803;0.79658925391132;4.35952727272727;676.887358695221;600.106246276091;667.657481203192;810.077984284672;1169.99319192798;44.254075614794104;0.9985534050783491;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
945;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;2;1s;356.260095793187;248.264666827618;0.7821831293093;17.3407090909091;604.524762620805;510.351917896948;545.158280007014;729.746655709721;1166.5711630310302;68.7081539582932;0.9964861131549909;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
946;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;3;1s;345.422569744824;238.705650560385;0.7244039483736999;29.8817272727273;584.12822030521;499.30959908015603;495.10778068279006;694.274156427363;1267.99394690893;90.98297061512359;0.994935510259095;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
947;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;4;1s;310.445364206954;238.359588603746;0.6818951777607379;42.4197272727273;548.8049528107;475.853204362797;486.51568996215303;652.725837336366;1434.62495379538;103.851346434339;0.99488059143621;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
948;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;5;1s;431.273384886287;135.86578671996799;0.744870306144646;55.0767454545454;567.139171606255;453.64249683290706;472.6634262080099;831.910342601322;927.5924864869521;126.339933070189;0.9779786317747271;Strain100-R20.9;0;Has large jumps ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
949;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;6;1s;323.2307928283;167.03178570471002;0.7948315800766941;67.6167454545455;490.26257853300996;414.91546158643206;438.91673295901495;608.809328855886;1307.2400280443699;107.132624129318;0.99282409776149;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
950;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;7;1s;306.910740489397;77.9654846881659;0.8501530195446241;80.2396727272727;384.87622517756205;331.416268842294;377.844413342341;478.870282946146;1351.66878392794;121.911741291767;0.9907046495005619;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
951;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;8;1s;222.030974541573;71.2641059191563;0.818254373849756;92.9506727272727;293.29508046072897;276.077951417816;269.225380805464;371.39131309745596;1838.29767554066;118.550467876353;0.995015094521005;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
952;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;9;1s;145.930379330352;146.0065595259;0.599835028674229;105.665654545455;291.93693885625197;285.387933727528;305.149165652833;353.850669993459;2865.15499850525;1630.57187118344;0.7535058983869259;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
953;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;10;1s;170.176479805292;177.787495672406;0.754685865168333;118.379672727273;347.963975477697;252.334022761214;264.109512125838;496.55943080003505;1772.20435527149;169.876262528971;0.9905773131474641;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
954;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;11;1s;81.68492906604541;74.9954387822012;0.7539447141196899;131.091654545455;156.680367848247;165.47970294869302;233.570265387471;214.75188761892;4865.12547072605;649.865738446597;0.979128065032456;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
955;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;12;1s;96.66793618773809;97.36106591395719;0.8899408072887061;143.798709090909;194.02900210169497;139.977411827052;152.620703091812;232.99542328888901;4852.013853726729;1423.0338063999302;0.930792008021059;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
956;3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;13;1s;68.8921194753179;167.89632513858;0.79327413967523;156.515636363636;236.788444613898;209.131710250575;149.878513720018;294.05922228379103;7350.9180753415085;1157.57758009823;0.97670586086026;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
957;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;1;1s;81.7432732961898;161.543464203232;0.6240439022847429;4.3595636363636405;243.286737499422;240.103846534431;255.895317906886;268.646723877915;10505.9681197885;1204.9872454934698;0.990269265988359;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
958;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;2;1s;82.55332749185891;164.364140768765;0.715872804778635;17.3446363636364;246.91746826062402;240.391196139965;241.78274464833598;284.023763385046;8754.17517324557;748.1971583538541;0.9940702232443192;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
959;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;3;1s;84.48017201507909;172.140153590895;0.6563594894689639;29.9997090909091;256.620325605974;248.933390441153;245.792508128741;299.54856945540797;8560.75694354513;416.03708371061697;0.99787800917074;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
960;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;4;1s;95.0447980302292;153.91858082135;0.7961052649164321;42.6476909090909;248.96337885157902;220.221310155915;249.050581216497;279.35491167714;7635.726042933259;1024.09635114856;0.9858011073248699;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
961;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;5;1s;93.4896901093424;162.579339627346;0.512593675282577;55.3137454545455;256.069029736688;228.010621764083;212.07867086372698;269.876121682509;10007.3541352661;1455.98677870459;0.9842157067650931;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
962;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;6;1s;64.2973479704548;112.83262811645399;0.7686953024539008;67.8528;177.12997608690898;185.467970614342;219.435667662314;192.03737653974997;13904.6280615422;1860.8777786188;0.986249232128505;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
963;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;7;1s;74.1389097019398;156.742246733746;0.38063273080979;80.52270909090909;230.881156435686;216.53360217148702;194.770486593518;258.061721674867;12280.8209232533;2535.14685004496;0.9698699181096629;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
964;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;8;1s;47.8145799977466;252.28975020309502;0.7201359581597221;93.0676545454545;300.104330200841;234.20484192526902;242.20720235512997;341.822686386514;15320.108940793101;4899.28632527525;0.948443068593218;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
965;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;9;1s;70.3647326350537;147.55046305367202;0.126562903869887;105.605709090909;217.91519568872502;198.17824100715697;207.09544647401;284.594759020761;5930.413663293871;6458.47103811855;0.401273685795757;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
966;3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;10;1s;27.8022103829673;237.341373077514;0.10984211283545199;118.143745454545;265.143583460482;189.98075202615502;190.49498932211603;300.175311071774;27668.697118905402;10360.8625664137;0.908053439941375;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
967;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;1;1s;132.680203713217;143.00874420063602;0.74547351513234;4.34658181818182;275.688947913854;209.54873485209202;217.710680072299;527.299330317574;1760.67480372395;765.933366670126;0.7602059403357869;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
968;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;2;1s;-0.205845399342365;266.29295038495604;-0.880020214300571;17.3257636363636;266.087104985613;207.899419319852;207.91539022600102;306.58122832354303;66578.3212631559;31318.089738860697;0.8984625001269608;Strain100-R20.9;0;Bad R2 on fit ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
969;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;3;1s;66.0951714804086;171.29721166224502;-0.268203287632867;29.865727272727298;237.392383142654;223.16697740074798;209.578937518582;256.26771043472803;16070.667934994899;2893.7611790915603;0.977121498413852;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
970;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;4;1s;78.0366136313113;168.89732788869;0.6230619497899821;42.4046363636364;246.93394152000099;216.83482465827402;229.992521953331;262.372871467131;13106.669719636899;2627.64319244565;0.973931383031473;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
971;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;5;1s;42.20348094573961;157.052151477709;0.263525862222227;54.9427090909091;199.255632423448;190.249220492024;198.760800677836;209.864333884051;35253.300964572794;7116.8870082106205;0.9746904667355379;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
972;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;6;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
973;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;7;1s;98.6994506636991;184.26626725521703;0.6201678479476059;80.2206727272727;282.965717918916;263.074322803419;230.74798885575802;315.373837191905;7981.61305895728;1033.80555691797;0.987155113303393;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
974;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;8;1s;59.9675333112615;184.44334901277;0.43331423250616796;92.9316909090909;244.41088232403098;239.68653945548198;248.473689530997;263.58526925374;18033.192510902;2552.31528305954;0.9863923318102591;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
975;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;9;1s;129.744351024387;185.302440007712;0.6392134279339;105.636690909091;315.046791032099;293.755190862402;260.72427655942903;373.797931496276;4596.98326108116;355.210285940359;0.994566194115869;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
976;3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;10;1s;145.430640386269;188.886229092369;0.6246535641677329;118.33969090909099;334.316869478638;293.865036947866;305.70115496263196;380.01938494106497;4456.97670540165;586.815817808976;0.985984547104337;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
977;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;1;1s;609.242781272907;785.283249567066;0.982440301191545;4.3656;1394.5260308399697;1320.69370809297;1367.0883911246199;1723.47430737189;565.590860632304;81.1930756745701;0.9774522642898059;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
978;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;2;1s;464.310046951828;920.3548094407021;0.9346943615520319;17.3447090909091;1384.6648563925303;1237.1356414361999;1316.93428599706;1625.52140095665;849.549566387963;110.901399031905;0.98342930941782;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
979;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;3;1s;357.33591654747397;702.691517755595;0.992915820186758;30.0066;1060.0274343030699;1107.49129028302;1136.34560919377;1261.65587126435;1319.53804224502;213.03111062801102;0.974064752567224;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
980;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;4;1s;639.689347415737;458.578498073483;0.860281746924276;42.5487090909091;1098.26784548922;1059.2547483606802;1060.9023518773;1407.12128883784;596.853017612491;79.6558784365557;0.9771045499266121;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
981;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;5;1s;755.0715544347951;495.10828284701597;0.778025969092135;55.0926727272727;1250.17983728181;1107.7173012646401;1081.75296115616;1547.3081065443803;517.430246228429;39.719721506512606;0.9928838465090329;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
982;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;6;1s;460.71530983519796;523.948592789944;0.7409954167775871;67.7936727272727;984.6639026251421;1116.39863289098;1120.10581083554;1181.02722264661;989.9615584929289;90.73957341759309;0.9912084207525559;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
983;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;7;1s;625.973725662923;621.662410147879;0.998546055909068;80.5006727272727;1247.6361358108;1222.3142184388198;1131.905666436;1600.79757721858;540.62955410987;105.340181992643;0.95099225253114;Strain100-R20.9;0;Disaligned vertically & Has large jumps ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
984;3T3aSFL_nodrug;21-01-21;M3_P1_C4;21-01-21_M3_P1_C4;8;1s;391.984061251512;1289.82412157669;0.999231988295736;93.2196545454545;1681.8081828282097;1604.60690236919;1381.9376247417301;1906.52000425802;864.402490429837;103.27701633932101;0.9875093128822591;Strain100-R20.9;0;Disaligned vertically ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
985;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;1;1s;352.36273694995793;292.406147609817;0.7161016153504971;4.35056363636364;644.768884559774;570.016927425866;546.707362579551;776.0658991986011;1227.2931161076199;108.296385388091;0.992510057725224;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
986;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;2;1s;381.044031433219;506.062587514605;0.778918212025146;17.3536545454545;887.1066189478239;831.54083584607;763.885976145738;1087.64641518343;1086.24107063679;74.76185886435309;0.9951689878337849;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
987;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;3;1s;464.51470011959196;535.812586374454;0.7904618639317241;30.059654545454503;1000.32728649405;921.3715364700191;898.620063648124;1201.3342535525098;923.078055599208;58.097561916599;0.995921526908816;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
988;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;4;1s;487.314153323402;421.115637664804;0.8489319193192421;42.7747272727273;908.429790988206;801.811299157657;884.7257868922279;1091.88447971098;866.3721942617401;23.533230302051397;0.9992360929245759;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
989;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;5;1s;417.36316501687105;403.1622765953799;0.864154603123667;55.4862545454545;820.525441612252;762.122414353724;731.0584752908791;1022.44520783821;965.077859669842;69.9471109296965;0.9942752959551121;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
990;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;6;1s;456.7137866316901;442.342191643052;0.7917685028914571;68.2016363636364;899.055978274741;824.409140136564;835.951097924112;1094.86131263866;933.0185441193249;38.4293259434235;0.998220553677305;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
991;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;7;1s;445.919069453657;411.19448012589106;0.790894593572089;80.90869090909091;857.113549579548;815.256210605567;800.370777826538;1056.22882664812;932.470694719616;28.4831816417059;0.999030842549578;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
992;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;8;1s;596.687382536558;414.315797092698;0.901296451192448;93.6256909090909;1011.00317962926;740.218666833377;835.181313361715;1128.6119416505699;788.009489323858;77.7034570314781;0.9920974538066509;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
993;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;9;1s;338.199929017594;506.337238534466;0.8140483717112491;106.33969090909099;844.5371675520599;665.975360316835;651.811895347554;1089.24785126116;932.123056994123;58.3221265035859;0.9961392053925792;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
994;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;10;1s;530.921708882782;342.023751521523;0.897257530298865;119.053963636364;872.945460404305;767.7191023048609;709.130681331869;1120.29385836125;717.577293126456;42.775437472568704;0.995841505781111;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
995;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;11;1s;543.661724219989;303.213924917769;0.23355753927888398;131.760636363636;846.8756491377569;669.8572523415551;797.2647770612201;1094.6257148790198;713.851740294319;37.7201441029297;0.996645441146701;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
996;3T3aSFL_nodrug;21-01-21;M3_P1_C5;21-01-21_M3_P1_C5;12;1s;568.149147980635;334.44825125883;0.752457594143765;144.476654545455;902.5973992394651;796.0860995543401;557.440057909796;1404.51264433164;444.78808275363406;61.626871613786605;0.973671285307702;Strain100-R20.9;0;Disaligned vertically & Has large jumps ;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
997;3T3aSFL_nodrug;21-01-21;M3_P1_C6;21-01-21_M3_P1_C6;1;1s;107.840455250806;156.143158884414;0.737629966300381;4.362563636363641;263.983614135221;229.22423692200402;247.382854443437;298.36777047957503;6551.888963351899;572.343662040008;0.993478986803937;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
998;3T3aSFL_nodrug;21-01-21;M3_P1_C6;21-01-21_M3_P1_C6;2;1s;61.51190359459021;143.15931663510202;0.23461505370324898;17.5426545454545;204.671220229692;184.56801117988;204.911264691014;212.69778625408;19124.3062569854;6419.80009205798;0.938620718351809;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
999;3T3aSFL_nodrug;21-01-21;M3_P1_C6;21-01-21_M3_P1_C6;3;1s;68.8075159411841;149.40626747948798;0.563451549096569;30.2526909090909;218.213783420672;210.14864604016603;178.034648793559;239.944466488102;13213.365154308998;1804.89731360781;0.9863690264280279;Strain100-R20.9;1;Succes!;21-01-21_M3;21-01-21;M3;compressions;none;20um fibronectin discs;100X;15.8;oil;0.875;1.23;3T3;aSFL;M450;4503;5;['3', '40'];1s;True;;;;
