;date;cellName;cellID;manipID;compNum;compDuration;compStartTime;compAbsStartTime;compStartTimeThisDay;initialThickness;minThickness;maxIndent;previousThickness;surroundingThickness;surroundingDx;surroundingDz;validatedThickness;minF;maxF;minS;maxS;ctFieldThickness;ctFieldFluctuAmpli;ctFieldDX;ctFieldDZ;H0Chadwick;EChadwick;R2Chadwick;EChadwick_CIWidth;hysteresis;critFit;validatedFit;comments;H0Chadwick_f<150pN;EChadwick_f<150pN;R2Chadwick_f<150pN;Npts_f<150pN;validatedFit_f<150pN;H0Chadwick_f<100pN;EChadwick_f<100pN;R2Chadwick_f<100pN;Npts_f<100pN;validatedFit_f<100pN;H0Chadwick_s<150Pa;EChadwick_s<150Pa;R2Chadwick_s<150Pa;Npts_s<150Pa;validatedFit_s<150Pa
10;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;20-08-04_M1;4;1s;48.419;41038.51;388.0810000000056;132.11719073413315;93.83942934103015;38.27776139310299;121.50922082498028;125.27579294310999;122.000000000005;0.0;True;111.851404187099;1133.74751657066;1056.8664286803692;2976.3040314661184;131.7174770138049;51.51202916340108;118.77215189873004;1.7499999999999;147.69333834110708;30633.21568389663;0.9708301905353816;6703.406009493912;2.482253721419511;R2 > 0.9;True;ok;;;;3.0;False;;;;0.0;False;;;;0.0;False
11;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;20-08-04_M1;5;1s;62.805;41052.896;402.4670000000042;136.78758584000025;107.77248963117017;29.015096208830073;127.85370430357443;129.0589717689004;118.36075949367523;0.0;True;99.8891299806218;1115.9244298102;855.8800829127472;3295.0076246624644;131.7174770138049;51.51202916340108;118.77215189873004;1.7499999999999;155.65275374584695;32923.679951336264;0.9452918310174491;9935.654859639235;-1.5320468175395945;R2 > 0.9;True;ok;;;;4.0;False;;;;1.0;False;;;;0.0;False
12;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;20-08-04_M1;6;1s;77.19;41067.281;416.8520000000062;152.5736517225802;114.15420694151999;38.41944478106021;131.03220156419957;141.08019899858482;109.37341772152013;0.87499999999995;True;107.726054589108;1101.87161247581;738.8220875479886;2620.8943042866604;131.7174770138049;51.51202916340108;118.77215189873004;1.7499999999999;173.59158776120165;23846.328485427406;0.9814714341839199;4121.418417539018;-3.661162112380225;R2 > 0.9;True;ok;;;;4.0;False;;;;0.0;False;;;;0.0;False
13;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;20-08-04_M1;7;1s;91.591;41081.682;431.25300000000425;157.56601242637316;138.5894439065505;18.97656851982265;150.09953798790502;154.62714915677998;120.00632911391995;3.5818446673685997;True;223.521389191757;1072.31667595156;1979.2905770602563;4040.606033800677;131.7174770138049;51.51202916340108;118.77215189873004;1.7499999999999;176.1087439715388;59422.412660437134;0.908500216477561;28042.70236022659;0.41659902703941043;R2 > 0.9;True;ok;;;;0.0;False;;;;0.0;False;;;;0.0;False
14;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;20-08-04_M1;8;1s;105.981;41096.072;445.64300000000367;165.50610965847986;136.85893743995985;28.647172218520012;157.915619722065;158.36117739777;154.31012658227974;5.2499999999999;True;108.388772878105;1088.18256249206;1239.04669614954;3541.659734165563;131.7174770138049;51.51202916340108;118.77215189873004;1.7499999999999;180.29726584813596;44112.78168925037;0.9415874645502316;14305.33226378591;-0.5664011096905597;R2 > 0.9;True;ok;;;;3.0;False;;;;0.0;False;;;;0.0;False
15;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;20-08-04_M1;9;1s;120.343;41110.434;460.00500000000466;187.63042445421647;150.72776654050995;36.90265791370652;162.954970004605;163.02352750287537;161.33544303797498;5.2499999999999;True;163.995666100838;1077.66954410629;1030.8892526922857;2459.7287325960397;131.7174770138049;51.51202916340108;118.77215189873004;1.7499999999999;212.6685324583008;23934.250774101405;0.9464873356746641;7721.778555790341;14.123860794809843;R2 > 0.9;True;ok;;;;0.0;False;;;;0.0;False;;;;0.0;False
16;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;20-08-04_M1;1;1s;5.03;41200.313;549.8840000000055;148.33779859220672;62.670161266680225;85.6676373255265;91.23521886809976;118.52255243355512;117.88607594936502;1.1098919895394;True;99.0564594004051;1166.94656868096;339.2150593956349;1260.4152256785799;207.74933445384022;145.3668268861499;169.72151898734;0.0;193.56288547835186;5327.963837987628;0.988792006997402;613.6782289783205;-20.803012369440694;R2 > 0.9;True;ok;;;;4.0;False;;;;1.0;False;;;;0.0;False
17;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;20-08-04_M1;2;1s;19.693;41214.976;564.5470000000059;291.21824309283693;169.27637236493956;121.94187072789737;192.01918465374501;231.17025782431983;187.41139240506527;0.0;True;76.2225506778876;1034.55902704259;191.47387483377378;816.1105718964917;207.74933445384022;145.3668268861499;169.72151898734;0.0;348.49553620509215;4794.8470801185595;0.9944465605513608;412.05532825830414;10.540927469640337;R2 > 0.9;True;ok;;;;7.0;False;;;;3.0;False;;;;0.0;False
18;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;20-08-04_M1;3;1s;33.911;41229.194;578.7650000000067;235.90272611984983;133.00947159319003;102.8932545266598;221.18558988529503;192.82915118099027;168.61392405063498;0.0;True;81.1505713233954;1089.39418762122;271.67579927271464;1052.0756030681328;207.74933445384022;145.3668268861499;169.72151898734;0.0;279.4011129242892;5677.793222682794;0.9946641419980051;472.93569394877704;-3.4302396143402802;R2 > 0.9;True;ok;;;;6.0;False;;;;2.0;False;;;;0.0;False
19;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;20-08-04_M1;4;1s;48.132;41243.415;592.9860000000044;325.38314796206004;191.99872190804035;133.38442605401968;207.43146116152502;265.9784000694799;205.06962025316534;0.0;True;90.0560980793152;1017.38001723535;185.2890475219019;707.5411726862469;207.74933445384022;145.3668268861499;169.72151898734;0.0;395.28574781565743;4033.196212505235;0.9935391495758876;382.7215900741703;2.590043414520551;R2 > 0.9;True;ok;;;;5.0;False;;;;1.0;False;;;;0.0;False
20;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;20-08-04_M1;5;1s;62.471;41257.754;607.3250000000044;372.3389848752834;233.66991887395034;138.66906600133308;305.16501376575525;305.3159357027703;245.2278481012645;0.0;True;85.4705216030234;973.203968239461;163.0373427665407;642.1872502436728;207.74933445384022;145.3668268861499;169.72151898734;0.0;447.91969072004184;4016.839597542388;0.9911533254224218;453.8922627593711;31.33993282083975;R2 > 0.9;True;ok;;;;6.0;False;;;;2.0;False;;;;0.0;False
21;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;20-08-04_M1;6;1s;76.86;41272.143;621.7139999999999;310.35422547216996;174.7966134565795;135.55761201559045;271.8876362154447;247.99117244389527;210.73417721519036;0.0;True;82.3219365687528;1040.9325668489;176.12201687006262;725.4915987698048;207.74933445384022;145.3668268861499;169.72151898734;0.0;377.6435179111988;4062.9394247116456;0.9927380624029027;401.24393757397866;30.979581351200068;R2 > 0.9;True;ok;;;;6.0;False;;;;2.0;False;;;;0.0;False
22;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;20-08-04_M1;7;1s;91.263;41286.546;636.1170000000056;197.07341738716363;114.91204841526996;82.16136897189367;189.5843900295704;155.91208759279016;121.36708860759018;-1.7499999999999;True;83.0458199572502;1095.99425181094;306.6425750093799;1276.6488257712947;207.74933445384022;145.3668268861499;169.72151898734;0.0;236.2830685627928;6909.274274339065;0.9942842567333767;596.7236976230852;11.487498751500425;R2 > 0.9;True;ok;;;;6.0;False;;;;2.0;False;;;;0.0;False
