;idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
862;0;65.73799999999756;70166.607;5.1;0.0;4.611110005181538;-1.7838549170953921;0.468;4.944135298020342;4.966235782273199
865;0;66.33699999999953;70167.206;5.108;0.0;4.605249394967877;-1.7926959317083448;0.488;4.941870161529504;4.965906230831957
868;6;66.9369999999908;70167.806;3.043;0.0;4.582166757077067;-1.8130162418171218;0.488;4.927806822791945;4.951911154570006
869;6;66.95799999999872;70167.827;3.084;0.0;4.577507566676829;-1.8157560791753706;0.466;4.92448430417297;4.946483767490392
870;6;66.9719999999943;70167.841;3.059;0.0;4.576025764779557;-1.8129110706204847;0.478;4.92205834482939;4.945214085346016
871;6;66.98699999999371;70167.856;3.047;0.0;4.5730323409834615;-1.815893499042899;0.474;4.920375391324014;4.943153850685506
872;6;67.00299999999697;70167.872;3.116;0.0;4.572852354310905;-1.8205128007920555;0.476;4.921914821710604;4.944878311159388
873;6;67.01699999999255;70167.886;3.222;0.0;4.57093674927752;-1.8229799578579053;0.482;4.921048535896324;4.944597323609613
874;6;67.03299999999581;70167.902;3.258;0.0;4.574057130346333;-1.8213665780470316;0.492;4.923349961489523;4.947872153087515
875;6;67.04699999999139;70167.916;3.364;0.0;4.570994636915662;-1.8233026019429275;0.488;4.921221834967775;4.945358262953615
876;6;67.06299999999464;70167.932;3.461;0.0;4.571346670447744;-1.8243870205857728;0.49;4.92195066841344;4.946281268012921
877;6;67.07699999999022;70167.946;3.631;0.0;4.570316719407063;-1.823487591020582;0.486;4.9206607188768645;4.944602907241165
878;6;67.09299999999348;70167.962;3.757;0.0;4.570902468589636;-1.8222268602381615;0.488;4.920737760492044;4.944876551293496
879;6;67.10699999998906;70167.976;3.923;0.0;4.569901401751914;-1.824534983320009;0.486;4.920663240569573;4.944605416723629
880;6;67.12299999999232;70167.992;4.118;0.0;4.571966229754212;-1.8213928507105444;0.484;4.921417186403976;4.945159564931391
881;6;67.13699999998789;70168.006;4.366;0.0;4.568997423371807;-1.8199435549776175;0.488;4.918122812423738;4.942274375030466
882;6;67.15299999999115;70168.022;4.597;0.0;4.571756852605795;-1.8201979276108329;0.47;4.920780549366819;4.9431752158938105
883;6;67.16699999998673;70168.036;4.844;0.0;4.570472063983224;-1.8202670464663793;0.486;4.9196124855625065;4.9435597506354165
884;6;67.18299999998999;70168.052;5.076;0.0;4.5715551732753115;-1.8203916623932292;0.486;4.920664843983082;4.944607012373283
885;6;67.1979999999894;70168.067;5.441;0.0;4.571021071023319;-1.819377571185952;0.49;4.919793530045104;4.9441347451575055
886;6;67.21199999999953;70168.081;5.692;0.0;4.57020134298147;-1.8186941177115328;0.488;4.918779178738172;4.942927534284532
887;6;67.22799999998824;70168.097;6.041;0.0;4.571665385925653;-1.8186329203292442;0.486;4.920116878670264;4.944061700644119
888;6;67.24199999999837;70168.111;6.362;0.0;4.570139889459571;-1.815060120895685;0.492;4.917379571651491;4.941931388808975
889;6;67.25799999998708;70168.127;6.759;0.0;4.572622606399881;-1.8131795442056962;0.494;4.918993551539301;4.943736801255223
890;6;67.2719999999972;70168.141;7.12;0.0;4.572560648717177;-1.8110950550383085;0.494;4.91816797035045;4.942915352763091
891;6;67.28800000000047;70168.157;7.494;0.0;4.572809725145985;-1.8073713772359181;0.482;4.917029599020262;4.940597542569255
892;6;67.30199999999604;70168.171;7.887;0.0;4.573901023790053;-1.8060360390559302;0.474;4.917553939693649;4.94034540794432
893;6;67.3179999999993;70168.187;8.382;0.0;4.577968127106695;-1.8030638151479272;0.468;4.9202470765501785;4.942454379587188
894;6;67.33199999999488;70168.201;8.828;0.0;4.57709350364465;-1.7970882528993048;0.48;4.91724629541929;4.940618496687913
895;6;67.34799999999814;70168.217;9.291;0.0;4.579191906917854;-1.7932566930541902;0.474;4.917801143556501;4.940591471429876
896;6;67.36199999999371;70168.231;9.778;0.0;4.578103874399087;-1.790750350023696;0.476;4.9158744797744705;4.9388660541563505
897;6;67.37799999999697;70168.247;10.382;0.0;4.578525736242227;-1.7861539629191725;0.462;4.914594988062016;4.936262543330155
898;6;67.39199999999255;70168.261;10.837;0.0;4.583385311957438;-1.7812292208893155;0.474;4.917336520436357;4.940128991758933
899;6;67.40799999999581;70168.277;11.405;0.0;4.5833698745102325;-1.7783913925427008;0.424;4.916294880460072;4.934544695474742
900;6;67.42199999999139;70168.291;11.965;0.0;4.582989819010404;-1.7762534915723904;0.464;4.915167560467916;4.937020168834246
901;6;67.4369999999908;70168.306;12.614;0.0;4.5845283937175525;-1.7685614721639178;0.472;4.913828474176225;4.9364455100431375
902;6;67.45199999999022;70168.321;13.178;0.0;4.5853763943933865;-1.766149193757044;0.434;4.913752095178261;4.932881070213304
903;6;67.46799999999348;70168.337;13.794;0.0;4.586813926632377;-1.762826776950957;0.428;4.913900715631526;4.9325048649833105
904;6;67.48199999998906;70168.351;14.395;0.0;4.589505190926655;-1.754403373966169;0.426;4.913398935169685;4.931831819529798
905;6;67.49799999999232;70168.367;15.153;0.0;4.5897440639166405;-1.7504747912387189;0.426;4.912220736797185;4.930658025762918
906;6;67.51199999998789;70168.381;15.778;0.0;4.591259619619324;-1.7453182047852462;0.426;4.911802167300896;4.930241021562919
907;6;67.52699999998731;70168.396;16.488;0.0;4.595504174121034;-1.7408989667812034;0.426;4.914202664410953;4.932632545295029
908;6;67.54299999999057;70168.412;17.178;0.0;4.596024893055779;-1.7324123457098237;0.456;4.911689867362984;4.932811911390521
909;6;67.5570000000007;70168.426;18.018;0.0;4.596939692994086;-1.7257614772966838;0.452;4.910204396717696;4.9309645321727675
910;6;67.57200000000012;70168.441;18.695;0.0;4.599347920772607;-1.7231503836003657;0.458;4.911542379010629;4.93285034648502
911;6;67.58699999999953;70168.456;19.486;0.0;4.600194188353355;-1.7192783561567349;0.456;4.910977971494984;4.932103064262646
912;6;67.60299999998824;70168.472;20.273;0.0;4.599677612729175;-1.7147313693114354;0.456;4.908903931626961;4.930037911613118
913;6;67.61699999999837;70168.486;21.154;0.0;4.601804277167121;-1.7096682412064461;0.454;4.909131094230785;4.93007952272005
914;6;67.63199999999779;70168.501;21.937;0.0;4.603746101932854;-1.7025267187929347;0.458;4.908469761470044;4.9297910096946085
915;6;67.64800000000105;70168.517;22.809;0.0;4.602934111529241;-1.6971683311584624;0.458;4.90585189129948;4.927184467763175
916;6;67.66199999999662;70168.531;23.604;0.0;4.6080883567201365;-1.6926805482314158;0.46;4.9091390020756895;4.93064354234827
917;6;67.67799999999988;70168.547;24.631;0.0;4.611291038953318;-1.6807472302091668;0.458;4.908046077390366;4.92936915819732
918;6;67.69199999999546;70168.561;25.475;0.0;4.613090164652236;-1.6739343175233568;0.44;4.907408375771634;4.927094170664245
919;6;67.70799999999872;70168.577;26.42;0.0;4.6162117425981855;-1.6664109300315122;0.43;4.90778323077027;4.926584642552066
920;6;67.72299999999814;70168.592;27.313;0.0;4.616760855194283;-1.6575667366330447;0.436;4.905304096633212;4.9246425535714335
921;6;67.73699999999371;70168.606;28.412;0.0;4.6221262780509855;-1.6476508088178297;0.438;4.907015846525004;4.926524994156378
922;6;67.75299999999697;70168.622;29.284;0.0;4.618761215473154;-1.6438058677796725;0.436;4.902555751493901;4.921905006855164
923;6;67.76999999998952;70168.639;30.319;0.0;4.6217473213558895;-1.6331196547535636;0.436;4.901798456607813;4.921150689544341
924;6;67.78199999999197;70168.651;31.293;0.0;4.623879309093764;-1.6286477423113468;0.44;4.902321218933055;4.9220273601028754
925;6;67.79699999999139;70168.666;32.449;0.0;4.6242910101601655;-1.6194493212497094;0.44;4.899661564918976;4.9193783601939245
926;6;67.8119999999908;70168.681;33.39;0.0;4.62821619422249;-1.6124915556611787;0.442;4.901072755789483;4.920963133121596
927;6;67.82799999999406;70168.697;34.563;0.0;4.628179027859411;-1.6070805550731517;0.438;4.899260048661626;4.918799957755135
928;6;67.84199999998964;70168.711;35.561;0.0;4.629983952492616;-1.6013035587575273;0.408;4.899073839781216;4.916033816770249
929;6;67.85699999998906;70168.726;36.835;0.0;4.631768463021252;-1.593956680760122;0.41;4.898364726638684;4.915493565775269
930;6;67.87199999998847;70168.741;37.885;0.0;4.6335204554839615;-1.5877609241449244;0.412;4.898009449116023;4.915306761905084
931;6;67.88799999999173;70168.757;39.025;0.0;4.634880624923233;-1.5799063316188144;0.41;4.896756316581212;4.9138907623163535
932;6;67.90199999998731;70168.771;40.153;0.0;4.641109591298618;-1.5723158624583884;0.416;4.900211771932137;4.917838082916344
933;6;67.91799999999057;70168.787;41.496;0.0;4.642362480275212;-1.5654045125405003;0.41;4.89918571664202;4.916311695381934
934;6;67.93299999998999;70168.802;39.184;0.0;4.6447942251210455;-1.55963737364453;0.396;4.899651225443156;4.915627948796229
935;6;67.94700000000012;70168.816;38.088;0.0;4.642611210956688;-1.557908328057407;0.408;4.8970314696488675;4.91399849559718
936;6;67.96299999998882;70168.832;36.851;0.0;4.642923850478481;-1.557927077226906;0.416;4.8973338317189175;4.914970463725972
937;6;67.97699999999895;70168.846;35.889;0.0;4.640499946462066;-1.557590244016769;0.41;4.894928714636267;4.912069535477959
938;6;67.99299999998766;70168.862;34.668;0.0;4.642237448848524;-1.5606925961120683;0.412;4.897563670954232;4.914862552610265
939;6;68.00699999999779;70168.876;33.642;0.0;4.63801385553794;-1.5617110884878564;0.372;4.893885373409131;4.908003468628341
940;6;68.02300000000105;70168.892;32.518;0.0;4.637904739811232;-1.5614200166521928;0.37;4.893689083295508;4.907656553179494
941;6;68.03800000000047;70168.907;31.589;0.0;4.639042621241422;-1.5549737514078288;0.43;4.892714973229262;4.91157406635203
942;6;68.05199999999604;70168.921;30.473;0.0;4.639479627173589;-1.5588681289319635;0.432;4.894368299827734;4.913396488617484
943;6;68.0679999999993;70168.937;29.507;0.0;4.639062127489438;-1.5606497778900945;0.428;4.89454034123075;4.9132178001728395
944;6;68.08199999999488;70168.951;28.42;0.0;4.637398008115261;-1.5627871527290365;0.414;4.893645264054835;4.91112614075492
945;6;68.0969999999943;70168.966;27.601;0.0;4.6375185178816185;-1.567550549138433;0.402;4.895282701519814;4.9117610617577
946;6;68.11199999999371;70168.981;26.582;0.0;4.63737097584113;-1.5672910717762516;0.41;4.895059843479268;4.91220020675494
947;6;68.12799999999697;70168.997;25.637;0.0;4.636508225004202;-1.5716226216026923;0.402;4.895631336739413;4.912108527431466
948;6;68.14199999999255;70169.011;24.667;0.0;4.635803605162481;-1.5747967401794523;0.404;4.895984052110187;4.912624129578537
949;6;68.15699999999197;70169.026;23.892;0.0;4.634352477870546;-1.5768095744811739;0.394;4.895258044610148;4.911088201541524
950;6;68.17299999999523;70169.042;22.923;0.0;4.632446093112011;-1.5797375334738435;0.396;4.894397560502698;4.910391377502894
951;6;68.18799999999464;70169.057;22.099;0.0;4.631978584613719;-1.5823184789960476;0.428;4.894788798027192;4.913465312515443
952;6;68.20199999999022;70169.071;21.235;0.0;4.634092237017254;-1.585468950631828;0.422;4.897807943825601;4.915954297448376
953;6;68.21799999999348;70169.087;20.489;0.0;4.632315946405275;-1.5839675730997504;0.42;4.895641357365969;4.913624354786608
954;6;68.23199999998906;70169.101;19.632;0.0;4.634503012759795;-1.5904282136576138;0.424;4.899804085683198;4.918115094025125
955;6;68.24799999999232;70169.117;18.878;0.0;4.633854277971478;-1.5956413162241527;0.422;4.900885295486533;4.919020296717235
956;6;68.26299999999173;70169.132;18.054;0.0;4.630891377242852;-1.5977069417086986;0.424;4.898757232136163;4.917072138926413
957;6;68.27699999998731;70169.146;17.381;0.0;4.630564890329903;-1.601715636903335;0.42;4.899757563906263;4.9177255093240655
958;6;68.29299999999057;70169.162;16.638;0.0;4.63130089567296;-1.6046258389538441;0.418;4.901405111730665;4.919196689430043
959;6;68.3070000000007;70169.176;15.916;0.0;4.627904418042204;-1.6117258751018024;0.422;4.9005264614128174;4.918662785657015
960;6;68.32200000000012;70169.191;15.17;0.0;4.625285545555564;-1.6145651620734711;0.426;4.8989883690928036;4.91747527096035
961;6;68.33799999998882;70169.207;14.598;0.0;4.624642953466211;-1.6227656342149601;0.42;4.901090771515435;4.919053847096387
962;6;68.35199999999895;70169.221;13.92;0.0;4.622324208245111;-1.6287495476429115;0.424;4.900888304692914;4.919195277184651
963;6;68.36799999998766;70169.237;13.247;0.0;4.623769200018872;-1.6302462051420359;0.42;4.902748647893666;4.920705671387303
964;6;68.38299999998708;70169.252;12.63;0.0;4.622901409833372;-1.6371930051361197;0.4;4.904244934860617;4.920530294704628
965;6;68.3969999999972;70169.266;12.127;0.0;4.620145115859083;-1.642567906661707;0.404;4.90344472994155;4.920059574801058
966;6;68.41300000000047;70169.282;11.498;0.0;4.6186378509120996;-1.6463307813779458;0.424;4.903286718068856;4.92158476911558
967;6;68.42799999999988;70169.297;10.958;0.0;4.618331000975951;-1.6499036297183396;0.396;4.904198530028458;4.920160487416369
968;6;68.44199999999546;70169.311;10.37;0.0;4.617584926728474;-1.6534561402247103;0.4;4.904692422894305;4.920976301832474
969;6;68.45799999999872;70169.327;9.952;0.0;4.6147680728356955;-1.662927547084982;0.402;4.905243357155459;4.9216883681230525
970;6;68.4719999999943;70169.341;9.405;0.0;4.6123634037159364;-1.6641942089228545;0.4;4.903410908026211;4.9196990286958036
971;6;68.48699999999371;70169.356;8.914;0.0;4.614904957406259;-1.6673376978867613;0.396;4.906868936978773;4.922822235739088
972;6;68.50299999999697;70169.372;8.411;0.0;4.610552556765225;-1.6700310533041636;0.41;4.903692343295465;4.9208026375475145
973;6;68.51699999999255;70169.386;8.062;0.0;4.608980627734355;-1.6753751332198639;0.408;4.9040375471484765;4.920980416933403
974;6;68.53299999999581;70169.402;7.599;0.0;4.607321991712662;-1.6809328433197144;0.412;4.904380813015036;4.921655733497624
975;6;68.54699999999139;70169.416;7.185;0.0;4.607009825405603;-1.684978482445533;0.408;4.905475717775822;4.922413637402713
976;6;68.56299999999464;70169.432;6.784;0.0;4.605772135523366;-1.68798622132101;0.416;4.905347535876846;4.922955458637935
977;6;68.57699999999022;70169.446;6.496;0.0;4.60341249878725;-1.6918403441305296;0.42;4.90446025409712;4.922411033631628
978;6;68.59299999999348;70169.462;6.102;0.0;4.602015337198093;-1.696746376755482;0.42;4.904843874257297;4.9227932549355895
979;6;68.60699999998906;70169.476;5.729;0.0;4.599728984010778;-1.703362345957375;0.42;4.904992355546972;4.922941194852346
980;6;68.62199999998847;70169.491;5.429;0.0;4.602770080722983;-1.7082335094781287;0.42;4.909537059530422;4.927469344288467
981;6;68.63699999998789;70169.506;5.197;0.0;4.600357895845086;-1.7099635627447687;0.458;4.907878172467101;4.92920197960877
982;6;68.65199999998731;70169.521;4.881;0.0;4.597905369830523;-1.7161853750128013;0.466;4.907751626898429;4.929825760746944
983;6;68.66799999999057;70169.537;4.621;0.0;4.597911488592247;-1.7194272556573391;0.428;4.908891946705071;4.927515007021887
984;6;68.6820000000007;70169.551;4.341;0.0;4.597685914336854;-1.719447822775606;0.426;4.90868786766273;4.927138376597442
985;6;68.6979999999894;70169.567;4.228;0.0;4.600183199889387;-1.7219419364585586;0.418;4.9119008036684955;4.929654501593313
986;6;68.71199999999953;70169.581;4.005;0.0;4.593986725751494;-1.727261996998901;0.426;4.90796781190113;4.9264210176006635
987;6;68.72799999998824;70169.597;3.786;0.0;4.594248392080994;-1.72810616411437;0.422;4.9085098759795605;4.926616811016347
988;6;68.74199999999837;70169.611;3.611;0.0;4.594507014812684;-1.7312012619728432;0.43;4.909842412809124;4.928635969375231
989;6;68.75799999998708;70169.627;3.558;0.0;4.59341681193633;-1.7351088240880261;0.434;4.910201690318581;4.9293444431899305
990;6;68.7719999999972;70169.641;3.404;0.0;4.59467346643439;-1.7360122510079758;0.46;4.911696529591989;4.933189921217912
991;6;68.78800000000047;70169.657;3.27;0.0;4.589279725166373;-1.7390562123561477;0.426;4.907729098631836;4.926183198537957
992;6;68.80199999999604;70169.671;3.173;0.0;4.593247837842293;-1.7401485516099076;0.432;4.911826817133617;4.930787632976394
993;6;68.8179999999993;70169.687;3.165;0.0;4.590397347063493;-1.7402264213310725;0.432;4.909188914823538;4.928159879856406
994;6;68.83199999999488;70169.701;3.108;0.0;4.588020636805389;-1.7459945290196408;0.432;4.909015202575629;4.9279868363378005
995;6;68.8469999999943;70169.716;3.051;0.0;4.589134191591928;-1.7471461991659676;0.428;4.910465606202551;4.929082720922644
996;6;68.86299999999756;70169.732;3.023;0.0;4.587504234415162;-1.7472577197238597;0.436;4.908982037032898;4.928306061915357
997;6;68.87799999999697;70169.747;3.104;0.0;4.5875069860691555;-1.7495218189995398;0.44;4.909790926545525;4.9294672067464615
998;6;68.89199999999255;70169.761;3.08;0.0;4.587211700970143;-1.7507765983000545;0.438;4.909962310107126;4.929459796638218
999;6;68.90699999999197;70169.776;3.043;0.0;4.5850459003862065;-1.7534396029192074;0.436;4.9088895230727925;4.928213910711854
1000;6;68.92299999999523;70169.792;57.002;0.0;4.586042732140507;-1.7525342451493846;0.434;4.90949734916316;4.92864283768261
1001;0;68.9369999999908;70169.806;5.137;0.0;4.605544809985063;-1.7636324789593605;0.51;4.9316774547430295;4.9579776640905395
1004;0;69.53699999999662;70170.406;5.137;0.0;4.596975472443207;-1.7761665214083142;0.52;4.928179279005194;4.955537408396404
1007;0;70.13699999998789;70171.006;5.132;0.0;4.596150979440604;-1.7871296572255093;0.59;4.931372652471905;4.966541677822486
1010;0;70.73799999999756;70171.607;5.132;0.0;4.59984055546218;-1.7886054533277518;0.576;4.935346249590639;4.968844795659086
1013;0;71.33799999998882;70172.207;5.137;0.0;4.6014860007211;-1.7977939104135032;0.584;4.9402162259512625;4.974614795052189
1016;0;71.93799999999464;70172.807;5.149;0.0;4.602563374327725;-1.801856595680794;0.586;4.942699344093407;4.977315823423444
1020;0;75.85199999999895;70176.721;5.088;0.0;4.608759469991522;-1.8181510109655514;0.656;4.954425996108085;4.997666750685924
1023;0;76.47799999998824;70177.347;5.08;0.0;4.606776640788396;-1.8281396018130833;0.606;4.956257198918445;4.993167473841721
1026;0;77.0789999999979;70177.948;5.088;0.0;4.610296915154705;-1.8238101986443036;0.632;4.957935183780034;4.998054150023183
1029;0;77.67799999999988;70178.547;5.1;0.0;4.606366864131228;-1.823797163806325;0.648;4.954276110762718;4.996474335136143
1032;0;78.278999999995;70179.148;5.1;0.0;4.606868912090859;-1.8218703873302131;0.638;4.9540340008340635;4.994947134997522
1035;0;78.87900000000081;70179.748;5.1;0.0;4.6122740709012975;-1.8217813076891265;0.638;4.9590280537776685;4.999900322821839
1038;7;79.47899999999208;70180.348;3.047;0.0;4.590099662529065;-1.8379162365284654;0.638;4.9443858065936155;4.985378120508453
1039;7;79.5;70180.369;3.071;0.0;4.5951126408935545;-1.8356706456224685;0.61;4.948206432809745;4.985664138477415
1040;7;79.51499999999942;70180.384;3.055;0.0;4.592982189618584;-1.8394224730623618;0.608;4.947621694163811;4.984839458654649
1041;7;79.528999999995;70180.398;3.063;0.0;4.591939081804619;-1.8398690019762596;0.64;4.946819430243817;4.988047962423553
1042;7;79.54499999999825;70180.414;3.116;0.0;4.591826125636158;-1.8394225060523195;0.636;4.946548526381457;4.987267621037251
1043;7;79.55999999999767;70180.429;3.205;0.0;4.591685055039311;-1.8400371747390636;0.632;4.946646181918925;4.986855968352512
1044;7;79.57499999999709;70180.444;3.27;0.0;4.5910040784352875;-1.8390174383945777;0.632;4.945634801208921;4.985852744208236
1045;7;79.58899999999267;70180.458;3.388;0.0;4.592086870566213;-1.8399729036517796;0.628;4.946995261064979;4.986696914090464
1046;7;79.60499999999593;70180.474;3.465;0.0;4.591954111141268;-1.8397442254005234;0.638;4.946786974766729;4.987759554521626
1047;7;79.6189999999915;70180.488;3.627;0.0;4.590832653645256;-1.8407546472724137;0.628;4.946121927857272;4.985830535149638
1048;7;79.63499999999476;70180.504;3.753;0.0;4.589928428894863;-1.8410777900737971;0.642;4.9454029574424245;4.986900280883936
1049;7;79.64999999999418;70180.519;3.928;0.0;4.591808688383817;-1.8412680438616602;0.626;4.9472189197632295;4.986667327992039
1050;7;79.6649999999936;70180.534;4.126;0.0;4.591689408830645;-1.8386405576604627;0.644;4.946130884584585;4.98787998326358
1051;7;79.67899999998917;70180.548;4.382;0.0;4.591080859803591;-1.8384898229785154;0.63;4.945509912076858;4.985475733613639
1052;7;79.69499999999243;70180.564;4.605;0.0;4.591987544280372;-1.8381773637555279;0.63;4.946235500605416;4.986195506340412
1053;7;79.70999999999185;70180.579;4.857;0.0;4.5930271096893165;-1.837956113804979;0.542;4.947118424559301;4.976720276106956
1054;7;79.72399999998743;70180.593;5.072;0.0;4.589210738055361;-1.838681879093141;0.634;4.943845289932536;4.984331675439359
1055;7;79.73999999999069;70180.609;5.441;0.0;4.590179608756489;-1.8367774737095175;0.624;4.944036845389665;4.983259608787263
1056;7;79.75400000000081;70180.623;5.684;0.0;4.590478845783835;-1.8371440130337304;0.55;4.944450844958879;4.974946648780725
1057;7;79.76999999998952;70180.639;6.029;0.0;4.593835896514692;-1.8331803324588918;0.62;4.9460972872984446;4.984804747973689
1058;7;79.78399999999965;70180.653;6.354;0.0;4.592670701816983;-1.8316301385898508;0.592;4.944440629628267;4.979754726883521
1059;7;79.79999999998836;70180.669;6.759;0.0;4.594179707691336;-1.8324844960285558;0.586;4.946158773709946;4.98075120988269
1060;7;79.81399999999849;70180.683;7.129;0.0;4.5975618401003455;-1.829652051053409;0.542;4.94825236840956;4.977847476718307
1061;7;79.8299999999872;70180.699;7.49;0.0;4.596545403299156;-1.8253146056893728;0.588;4.94570551633774;4.980536823911008
1062;7;79.84500000000116;70180.714;7.887;0.0;4.593101075043868;-1.82386958635421;0.59;4.941971039332081;4.9770651747387245
1063;7;79.85899999999674;70180.728;8.39;0.0;4.595516245278259;-1.8224900903004948;0.614;4.94370707969838;4.981690043535415
1064;7;79.875;70180.744;8.812;0.0;4.596275501818472;-1.8202855783645162;0.594;4.943600719659557;4.979158972699957
1065;7;79.88899999999558;70180.758;9.299;0.0;4.600008785057097;-1.81417512349405;0.584;4.944826812064011;4.979193529208031
1066;7;79.90499999999884;70180.774;9.782;0.0;4.599847717483414;-1.8123966786071621;0.592;4.944024751623281;4.979341798336768
1067;7;79.91899999999441;70180.788;10.366;0.0;4.600667525871817;-1.8114182588201786;0.586;4.94442896520909;4.979033419449866
1068;7;79.93499999999767;70180.804;10.837;0.0;4.600376075790188;-1.8048412009844308;0.586;4.941751895782876;4.976374965722906
1069;7;79.94899999999325;70180.818;11.421;0.0;4.602450226259727;-1.801458376529275;0.536;4.942448822958686;4.971428000842987
1070;7;79.96499999999651;70180.834;11.961;0.0;4.604460698384922;-1.7967748116004378;0.584;4.94261651825965;4.976998497746724
1071;7;79.97899999999208;70180.848;12.622;0.0;4.6065794758819205;-1.7924848929461679;0.582;4.943033133518001;4.977177971406768
1072;7;79.99499999999534;70180.864;13.17;0.0;4.608681711043293;-1.789101286458647;0.582;4.943766835815877;4.97790664104028
1073;7;80.00899999999092;70180.878;13.807;0.0;4.611246530330214;-1.78108524056062;0.534;4.943264022649945;4.97202324990796
1074;7;80.02499999999418;70180.894;14.399;0.0;4.608669431010219;-1.7806823963684877;0.582;4.9407148997958465;4.974875648804167
1075;7;80.03899999998976;70180.908;15.145;0.0;4.609672366428788;-1.7772968111461618;0.582;4.940431487302248;4.97459418251655
1076;7;80.05499999999302;70180.924;15.77;0.0;4.61222725329644;-1.7734813241439187;0.58;4.941444752614126;4.975366945576747
1077;7;80.06899999998859;70180.938;16.456;0.0;4.61484617269296;-1.7673145599767508;0.578;4.941680478493595;4.975368323202282
1078;7;80.08499999999185;70180.954;17.182;0.0;4.616319892243276;-1.7611844270616226;0.582;4.940868338019679;4.975028033453213
1079;7;80.09899999998743;70180.968;18.022;0.0;4.620349568999293;-1.7571259884635453;0.584;4.943189443981076;4.977567466050655
1080;7;80.11499999999069;70180.984;18.707;0.0;4.620047323842695;-1.7511604986442981;0.58;4.940789447705518;4.974716109142128
1081;7;80.12900000000081;70180.998;19.49;0.0;4.619166092287204;-1.7477933208863592;0.576;4.9387728112022735;4.972248272227646
1082;7;80.14499999998952;70181.014;20.269;0.0;4.622428837518422;-1.743793824270055;0.576;4.940411446376131;4.973875878978515
1083;7;80.15899999999965;70181.028;21.142;0.0;4.622089093544525;-1.7331730124089881;0.576;4.936354553676843;4.969846303418859
1084;7;80.17499999998836;70181.044;21.921;0.0;4.622940151419619;-1.7309900170921424;0.578;4.936385528185609;4.97010926267022
1085;7;80.18899999999849;70181.058;22.834;0.0;4.621084024630353;-1.7259265030014244;0.572;4.932873387434203;4.965926283832311
1086;7;80.2049999999872;70181.074;23.617;0.0;4.62242744017319;-1.719204007070588;0.57;4.93178444962811;4.9646145729143605
1087;7;80.21899999999732;70181.088;24.635;0.0;4.624743044871057;-1.7120773897999433;0.574;4.9314761704531636;4.9647692010553115
1088;7;80.23500000000058;70181.104;25.479;0.0;4.625824264693691;-1.7094129965027753;0.578;4.9315659704034704;4.965322438718509
1089;7;80.24899999999616;70181.118;26.424;0.0;4.629266017265103;-1.7014331043244952;0.57;4.932035935300633;4.964864395640308
1090;7;80.26499999999942;70181.134;27.317;0.0;4.628979122114099;-1.6956147786962914;0.566;4.929762386839905;4.962148041997687
1091;7;80.278999999995;70181.148;28.412;0.0;4.629460266283384;-1.6872141219655523;0.57;4.9273313112126536;4.960190908670412
1092;7;80.29499999999825;70181.164;29.28;0.0;4.634472298925343;-1.682201749983802;0.57;4.930328205825138;4.9631679618117825
1093;7;80.31399999999849;70181.183;30.315;0.0;4.632334700734288;-1.6798743705138763;0.564;4.927525005551612;4.959697438386379
1094;7;80.32699999999022;70181.196;31.305;0.0;4.633961160747807;-1.6759943775314694;0.534;4.927733068342508;4.956582410576492
1095;7;80.33899999999267;70181.208;32.457;0.0;4.634619737444853;-1.6708368288196163;0.54;4.926600838230492;4.956106921693012
1096;7;80.35499999999593;70181.224;33.406;0.0;4.638335565364708;-1.6638386557185925;0.54;4.927729283269384;4.957228650081676
1097;7;80.3689999999915;70181.238;34.571;0.0;4.6405101451898;-1.6533307766160399;0.542;4.926239647491305;4.955966208976334
1098;7;80.38399999999092;70181.253;35.569;0.0;4.6431980007620846;-1.646558738149226;0.544;4.926504171565938;4.95644825983855
1099;7;80.39999999999418;70181.269;36.843;0.0;4.642861405968188;-1.6431170369274026;0.548;4.92503762747758;4.955431326541615
1100;7;80.41399999998976;70181.283;37.873;0.0;4.6442399640961485;-1.6344902120023366;0.55;4.923466573181871;4.9540915511564005
1101;7;80.42999999999302;70181.299;39.046;0.0;4.646878072508181;-1.6254725189937576;0.546;4.922970315852134;4.953155835501368
1102;7;80.44399999998859;70181.313;40.165;0.0;4.645722964699623;-1.6177873102597393;0.516;4.919347278448117;4.946335375404189
1103;7;80.45999999999185;70181.329;41.516;0.0;4.649375643728765;-1.6155830624549792;0.526;4.9220729889132775;4.950098838224312
1104;7;80.47499999999127;70181.344;39.224;0.0;4.6483719756548245;-1.609149269418413;0.526;4.919016506917104;4.947059671696203
1105;7;80.48999999999069;70181.359;38.104;0.0;4.649704968931961;-1.606355050358469;0.518;4.919363052867996;4.946560102325932
1106;7;80.50400000000081;70181.373;36.875;0.0;4.647431016650864;-1.6061602111768307;0.522;4.917150158221333;4.94478004348991
1107;7;80.51900000000023;70181.388;35.897;0.0;4.650251396948921;-1.6043424647895677;0.54;4.919222784053641;4.948772857906539
1108;7;80.53499999998894;70181.404;34.692;0.0;4.650116166897233;-1.6037623599450386;0.544;4.9189057800302995;4.948895843803493
1109;7;80.54899999999907;70181.418;33.678;0.0;4.650001439555213;-1.602406055820033;0.538;4.918355269355221;4.947692649669568
