;cell type;cell subtype;bead type;drug;substrate;compNum;EChadwick;H0Chadwick;surroundingThickness;ctFieldThickness
424;3T3;aSFL;M450;none;20um fibronectin discs;6;3969.801373143185;340.21627343069525;259.67837788823;263.15562232819
425;3T3;aSFL;M450;none;20um fibronectin discs;7;3165.370096005768;368.5843097977364;268.6247511382153;263.15562232819
426;3T3;aSFL;M450;none;20um fibronectin discs;10;6966.126065707381;262.4441042208793;202.60397174187028;263.15562232819
427;3T3;aSFL;M450;none;20um fibronectin discs;11;2585.1334533306003;447.1282542996535;297.4634769115146;263.15562232819
428;3T3;aSFL;M450;none;20um fibronectin discs;12;3031.877440581423;391.807208825861;283.6265816233804;263.15562232819
429;3T3;aSFL;M450;none;20um fibronectin discs;13;5217.994265185274;297.7331964709571;229.7875501253648;263.15562232819
430;3T3;aSFL;M450;none;20um fibronectin discs;14;8752.317993885867;239.79260745131103;192.3692788728399;263.15562232819
431;3T3;aSFL;M450;none;20um fibronectin discs;15;5802.825255283861;301.45839310065986;232.47322477167967;263.15562232819
432;3T3;aSFL;M450;none;20um fibronectin discs;1;860.0629950347404;1489.9059909862567;1273.3897922226247;1253.2222385935495
433;3T3;aSFL;M450;none;20um fibronectin discs;2;683.802803736498;1585.958703463093;1309.8380234434453;1253.2222385935495
434;3T3;aSFL;M450;none;20um fibronectin discs;3;460.4364553873848;1756.987003177242;1312.1804416046202;1253.2222385935495
435;3T3;aSFL;M450;none;20um fibronectin discs;4;596.0661952852415;1464.2792871898607;1176.503458142995;1253.2222385935495
436;3T3;aSFL;M450;none;20um fibronectin discs;5;653.525728476939;1543.299497796049;1275.7174245022595;1253.2222385935495
437;3T3;aSFL;M450;none;20um fibronectin discs;6;738.7447964003612;1668.2188255627273;1384.05254005576;1253.2222385935495
438;3T3;aSFL;M450;none;20um fibronectin discs;7;614.5295020277298;1550.5793951707965;1187.65518384925;1253.2222385935495
439;3T3;aSFL;M450;none;20um fibronectin discs;8;706.4337510376479;1459.9486612508358;1171.1808716932646;1253.2222385935495
440;3T3;aSFL;M450;none;20um fibronectin discs;1;1468.5553097059774;1029.3358631020435;829.7765208518749;725.9181970527102
441;3T3;aSFL;M450;none;20um fibronectin discs;2;1406.6772853507882;1053.840567133895;875.75326208348;725.9181970527102
442;3T3;aSFL;M450;none;20um fibronectin discs;3;1216.1032322077542;1050.9311789562864;835.7469652259301;725.9181970527102
443;3T3;aSFL;M450;none;20um fibronectin discs;4;1824.3765188111493;854.6948133820771;685.902340103115;725.9181970527102
444;3T3;aSFL;M450;none;20um fibronectin discs;5;3660.044658714567;627.2422294994027;563.75927604972;725.9181970527102
445;3T3;aSFL;M450;none;20um fibronectin discs;6;2125.2003057370216;815.5415926683045;661.7812026442552;725.9181970527102
446;3T3;aSFL;M450;none;20um fibronectin discs;7;1780.7019380315364;905.101938530918;740.2639223984297;725.9181970527102
447;3T3;aSFL;M450;none;20um fibronectin discs;8;2086.4948004709327;909.9913616107688;727.0811603165098;725.9181970527102
448;3T3;aSFL;M450;none;20um fibronectin discs;9;1741.483367397691;850.8372649124603;694.15697182334;725.9181970527102
449;3T3;aSFL;M450;none;20um fibronectin discs;10;1138.3320747874163;908.4129642417836;701.5322226851649;725.9181970527102
450;3T3;aSFL;M450;none;20um fibronectin discs;1;4467.539961723347;225.4525996482189;148.43811526309537;160.08043573862506
451;3T3;aSFL;M450;none;20um fibronectin discs;2;4864.059911769912;229.1039332572116;169.48535098957518;160.08043573862506
452;3T3;aSFL;M450;none;20um fibronectin discs;3;5932.29083384866;205.7096023824723;164.85774719786514;160.08043573862506
453;3T3;aSFL;M450;none;20um fibronectin discs;4;5937.4812257324165;223.2051642569305;176.58597621472472;160.08043573862506
454;3T3;aSFL;M450;none;20um fibronectin discs;5;11049.889925735612;181.4779896669989;150.7586903862648;160.08043573862506
455;3T3;aSFL;M450;none;20um fibronectin discs;6;10123.01271097572;173.6681808068925;155.4344459818899;160.08043573862506
456;3T3;aSFL;M450;none;20um fibronectin discs;7;6361.622178140526;203.8780679461493;162.39268127996047;160.08043573862506
457;3T3;aSFL;M450;none;20um fibronectin discs;9;7881.682119754397;192.6956923183363;145.24413657463947;160.08043573862506
458;3T3;aSFL;M450;none;20um fibronectin discs;10;7551.2783814815;178.1589664139222;128.66307650001954;160.08043573862506
459;3T3;aSFL;M450;none;20um fibronectin discs;1;5937.36215354134;260.127204406011;214.08681716823003;182.2471021927754
460;3T3;aSFL;M450;none;20um fibronectin discs;2;21417.307717169548;180.5160291907745;154.6869613048748;182.2471021927754
461;3T3;aSFL;M450;none;20um fibronectin discs;4;7029.069888918386;218.27337338250825;168.2548115969944;182.2471021927754
462;3T3;aSFL;M450;none;20um fibronectin discs;5;21086.03864197326;195.3531718039253;176.56645707343478;182.2471021927754
463;3T3;aSFL;M450;none;20um fibronectin discs;7;13070.733766716476;213.2954436810028;179.12612438060978;182.2471021927754
464;3T3;aSFL;M450;none;20um fibronectin discs;8;5006.976264002953;290.68817154863126;207.3383175043996;182.2471021927754
465;3T3;aSFL;M450;none;20um fibronectin discs;9;7606.763777462462;239.23281437050585;174.69609823646442;182.2471021927754
466;3T3;aSFL;M450;none;20um fibronectin discs;10;5608.572484615009;258.04921528120354;184.7578273316799;182.2471021927754
467;3T3;aSFL;M450;none;20um fibronectin discs;11;7562.789733607798;228.63431912935232;161.31551223122506;182.2471021927754
468;3T3;aSFL;M450;none;20um fibronectin discs;1;1228.7480047183087;1230.276754673179;993.1995557417904;833.3758760968149
469;3T3;aSFL;M450;none;20um fibronectin discs;2;1277.5555419327657;1055.8290203463632;886.801997064505;833.3758760968149
470;3T3;aSFL;M450;none;20um fibronectin discs;3;1585.1233611536643;1007.7872940169505;868.3397667126251;833.3758760968149
471;3T3;aSFL;M450;none;20um fibronectin discs;4;1316.912028270765;980.5690382498832;819.0989057373649;833.3758760968149
472;3T3;aSFL;M450;none;20um fibronectin discs;5;1654.2681911048644;1039.5647478685344;885.8880109680103;833.3758760968149
473;3T3;aSFL;M450;none;20um fibronectin discs;6;1450.645720084624;1108.878161992073;911.93311619727;833.3758760968149
474;3T3;aSFL;M450;none;20um fibronectin discs;7;2010.5001896529695;857.6441975528761;800.8167504073194;833.3758760968149
475;3T3;aSFL;M450;none;20um fibronectin discs;8;2801.414237713459;770.9010344110286;664.3642556237646;833.3758760968149
476;3T3;aSFL;M450;none;20um fibronectin discs;9;11753.176929909085;609.6531859674861;618.84294311964;833.3758760968149
477;3T3;aSFL;M450;none;20um fibronectin discs;10;6498.302255467744;661.7763497511979;698.1615518770845;833.3758760968149
478;3T3;aSFL;M450;none;20um fibronectin discs;1;2916.541565951102;512.1011716205554;388.4212160368152;314.0008495438451
479;3T3;aSFL;M450;none;20um fibronectin discs;2;1873.0835617046912;630.2362882060768;438.8574713134203;314.0008495438451
480;3T3;aSFL;M450;none;20um fibronectin discs;5;3884.2293320673225;443.43518183273727;336.95125373613973;314.0008495438451
481;3T3;aSFL;M450;none;20um fibronectin discs;6;2989.667980682665;446.61996187157854;319.1844611635397;314.0008495438451
482;3T3;aSFL;M450;none;20um fibronectin discs;7;3268.285083273898;413.383878523349;313.863671065335;314.0008495438451
483;3T3;aSFL;M450;none;20um fibronectin discs;8;4039.658293618952;377.7021197976528;296.24393278032494;314.0008495438451
484;3T3;aSFL;M450;none;20um fibronectin discs;9;4013.82184646548;334.5620698496975;256.8354621694748;314.0008495438451
485;3T3;aSFL;M450;none;20um fibronectin discs;11;3806.7114306447374;342.5368041342156;251.8662705956599;314.0008495438451
486;3T3;aSFL;M450;none;20um fibronectin discs;12;2712.8514868314787;402.2708334612354;282.99099405034985;314.0008495438451
487;3T3;aSFL;M450;none;20um fibronectin discs;2;6400.226666601666;310.88263245442204;247.99284123096504;184.34505488168045
488;3T3;aSFL;M450;none;20um fibronectin discs;3;3473.869952999789;320.9813740169764;174.37469626360462;184.34505488168045
489;3T3;aSFL;M450;none;20um fibronectin discs;4;3933.0882132283095;278.61794027226364;160.12531342615466;184.34505488168045
490;3T3;aSFL;M450;none;20um fibronectin discs;5;4499.819007624969;304.34371684889464;214.70266622619465;184.34505488168045
491;3T3;aSFL;M450;none;20um fibronectin discs;7;17285.49147511645;224.35594513320223;189.74833200979992;184.34505488168045
492;3T3;aSFL;M450;none;20um fibronectin discs;8;13643.342359139722;230.73553102916728;159.4091641714299;184.34505488168045
493;3T3;aSFL;M450;none;20um fibronectin discs;9;6956.597491466043;288.3000724387854;217.15810250965023;184.34505488168045
494;3T3;aSFL;M450;none;20um fibronectin discs;10;6298.912588058564;276.16775231852904;207.28603630597536;184.34505488168045
495;3T3;aSFL;M450;none;20um fibronectin discs;1;56747.02188648289;141.974647840157;129.1759760622549;136.05456311302487
496;3T3;aSFL;M450;none;20um fibronectin discs;2;45729.35021338374;153.9470596248576;134.13857681334002;136.05456311302487
497;3T3;aSFL;M450;none;20um fibronectin discs;3;19523.743241120137;176.37928541183035;148.83832396779462;136.05456311302487
498;3T3;aSFL;M450;none;20um fibronectin discs;4;7394.235444895718;232.95921995251828;171.96540418367476;136.05456311302487
499;3T3;aSFL;M450;none;20um fibronectin discs;5;22183.56430244272;164.85090976623806;142.33875441183;136.05456311302487
500;3T3;aSFL;M450;none;20um fibronectin discs;6;30103.007966921294;144.4827171591158;132.25767950440013;136.05456311302487
501;3T3;aSFL;M450;none;20um fibronectin discs;7;18167.5793581302;161.0021790481179;133.32450181247532;136.05456311302487
502;3T3;aSFL;M450;none;20um fibronectin discs;9;15026.435531524448;173.86691169200816;139.3010417600549;136.05456311302487
503;3T3;aSFL;M450;none;20um fibronectin discs;10;22566.68854288872;140.14798777375108;123.8449638706452;136.05456311302487
504;3T3;aSFL;M450;none;20um fibronectin discs;11;19221.080652859582;142.98357928600964;136.8459788017849;136.05456311302487
505;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;2783.371656382464;433.0013302486424;297.36733529800495;257.48464298259023
506;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;3989.689470219884;318.89945739971665;221.0433477932097;257.48464298259023
507;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;10061.5625545804;429.88293814790586;222.8332852245744;257.48464298259023
508;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;4;3745.718201132652;571.2822494687621;298.91676968798447;257.48464298259023
509;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;5;4073.504717292873;535.6832764917621;292.13633294166493;257.48464298259023
510;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;10275.519448023888;523.6169771268515;321.7827863571347;257.48464298259023
511;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;4773.7927547848085;386.8146946876259;291.69546510649025;257.48464298259023
512;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;8;3427.0404107652016;333.5422221566536;228.85193797926968;257.48464298259023
513;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;9025.795202675468;210.0305760468054;171.47664614356017;257.48464298259023
514;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;10;6460.965132969117;277.31498028567825;212.5805770534844;257.48464298259023
515;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;17122.082358522093;203.70724086783204;174.50839287464487;136.57521729814425
516;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;33325.766331182174;153.38766994875968;92.51912496624028;136.57521729814425
517;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;4;36941.98523989772;147.93580108365302;100.92150207300438;136.57521729814425
518;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;5;18825.283626317498;169.19828998848806;110.68594918900952;136.57521729814425
519;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;31525.21777533268;169.44277144181763;125.89990396687016;136.57521729814425
520;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;42764.40759195475;159.19386664512382;121.002495856515;136.57521729814425
521;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;1102.6722152676607;631.3260887678982;141.2653268741601;136.57521729814425
522;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;10;859.128316965108;723.0151848674273;139.1411797393598;136.57521729814425
523;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;1603.7110149169907;416.0436175744951;226.3527925882354;357.91343634409486
524;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;2918.398571118212;453.1366993821256;334.88833515043007;357.91343634409486
525;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;4;3439.8136190678;519.8418902663761;339.754291330315;357.91343634409486
526;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;5;1777.9335018518298;596.7462996943154;417.5953290273556;357.91343634409486
527;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;5389.896073650537;389.2956451223687;340.3711512549903;357.91343634409486
528;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;2663.580432050854;541.0789180383825;403.8220202103753;357.91343634409486
529;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;8;2544.828158604085;513.4896860937306;348.48919258034493;357.91343634409486
530;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;1759.2148376863531;567.5300974394695;357.38241861043525;357.91343634409486
531;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;10;3061.2290752919102;461.83970304873736;379.5917798550349;357.91343634409486
532;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;11;1472.730991503829;685.838998833865;474.1657631261701;357.91343634409486
533;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;6899.671576505668;244.10200770944184;197.1215950426399;196.0608273071448
534;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;20896.578106879908;181.68601907093495;173.49351177766994;196.0608273071448
535;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;36699.03046974114;157.39327996151025;163.12969643444012;196.0608273071448
536;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;9861.778026029384;237.1824374450025;178.47683156037465;196.0608273071448
537;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;8;14593.17797738663;239.3295247630629;187.3411103690546;196.0608273071448
538;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;9521.556791494046;233.54725846427397;195.26968216086016;196.0608273071448
539;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;10;7012.967600478891;295.35736616023587;249.757303941215;196.0608273071448
540;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;11;2868.7779304998307;443.6471234149928;349.2671577599299;196.0608273071448
541;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;12;5074.28079263371;252.5400291921678;202.36616366380483;196.0608273071448
542;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;19500.417485866004;191.1176156065256;155.47964016576498;156.95474810631003
543;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;27671.671874750427;170.4142153058702;147.0800074547401;156.95474810631003
544;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;27160.91691778647;181.1463126886088;150.30560326647037;156.95474810631003
545;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;8;20162.59955626132;192.95355863567647;157.71829655574993;156.95474810631003
546;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;12;27203.17604056266;201.2186343107585;166.55621467870515;156.95474810631003
547;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;13;32097.15766226065;162.43806799089967;161.8801135355202;156.95474810631003
548;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;14;14647.79225239102;190.20904860606356;172.30382361630518;156.95474810631003
549;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;15;14356.68750415525;208.425893927476;185.1274197868752;156.95474810631003
550;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;16;13768.987646711656;209.01258995248847;186.11067105105985;156.95474810631003
551;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;17;13963.267722533785;208.07598725439223;183.4711459559244;156.95474810631003
552;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;18;5255.080684884166;260.8818727703672;204.3203769951897;156.95474810631003
553;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;19;27223.87150001858;164.653449577975;145.76842041327473;156.95474810631003
554;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;20;24402.697193648557;176.42917918188752;150.98065742361496;156.95474810631003
555;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;21;25349.88793205423;168.3040351713839;144.53186097804428;156.95474810631003
556;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;22;29538.5533893548;173.23060872546162;149.0688505594553;156.95474810631003
557;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;31636.81067332916;670.8701081950865;516.3457246098696;485.1599167956301
558;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;25422.78447814095;630.1968089393188;492.5428649853552;485.1599167956301
559;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;14;40733.42740238117;462.2231775471436;447.7604781874252;485.1599167956301
560;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;15;54877.585339802405;468.7559033390151;451.48244791152;485.1599167956301
561;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;16;95423.48960581304;445.4877207387307;444.1103553402854;485.1599167956301
562;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;18;50209.67169448207;464.2523154386307;485.9571766751551;485.1599167956301
563;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;21;23618.17182958932;574.1252769517604;496.0544824775748;485.1599167956301
564;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;22;40434.804783059095;455.6581661605876;468.7674471553101;485.1599167956301
565;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;21070.29123635851;180.4723050514447;157.94817642567932;181.9218440230152
566;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;30937.403698078066;180.7996445263042;161.82382766538467;181.9218440230152
567;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;18313.955825722947;210.50243669274312;176.08336438677495;181.9218440230152
568;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;4;18919.594309292937;228.484958311385;180.4753297997554;181.9218440230152
569;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;28064.452950265168;185.0161178807662;173.8287661884101;181.9218440230152
570;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;10;41769.158041013805;170.87706229743773;162.90386514585998;181.9218440230152
571;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;16;21560.85175887178;214.0000776148877;176.30002343247497;181.9218440230152
572;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;18;22231.9068679386;201.93560815163124;177.61081961208492;181.9218440230152
573;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;30630.73051032559;169.89283794153064;170.7099055920503;212.93746390688057
574;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;47567.1003357907;146.67206599068652;157.00274873529452;212.93746390688057
575;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;38800.02130947352;168.96614577211363;174.9455248527902;212.93746390688057
576;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;4;7708.87929140815;297.4719127753271;248.44129373875512;212.93746390688057
577;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;5;10121.005991532162;279.2124081306557;244.14956576785016;212.93746390688057
578;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;9960.299136923952;278.070164732842;235.66014952152045;212.93746390688057
579;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;18003.471882430786;213.71097673990155;198.1979006297156;212.93746390688057
580;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;8;33940.592376860404;197.6529680751661;189.20893620937025;212.93746390688057
581;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;17243.992916106607;241.8965503108038;212.74921197249975;212.93746390688057
582;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;5315.251710854912;310.0269246833385;242.66410916312495;340.4201767653899
583;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;4768.603220533015;363.3022144406164;281.1742473592949;340.4201767653899
584;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;4360.215955017952;437.1529388285731;344.32850003354497;340.4201767653899
585;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;4;4116.98705427764;480.7234971358969;375.91837898948506;340.4201767653899
586;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;5;5137.974866582354;399.0116448924374;337.9764739310449;340.4201767653899
587;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;4394.743962037191;450.37548873562383;348.167357888055;340.4201767653899
588;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;10917.459587528356;411.34048314791255;356.1958241217644;340.4201767653899
589;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;8;3252.3474345277077;483.8447772921879;357.90691022384544;340.4201767653899
590;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;4661.629678150412;419.1550479923376;326.6944024048248;340.4201767653899
591;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;10;3926.316194441308;432.7522241177867;341.71897470295016;340.4201767653899
592;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;1554.2725787617817;1077.1379598108012;880.5353936025199;744.6706351431499
593;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;2;899.6589523835763;1063.8979357904411;775.1490716089902;744.6706351431499
594;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;3;1749.1749981148682;836.1862457826544;670.9093737717449;744.6706351431499
595;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;4;1943.2297980014096;803.9351734818356;672.7178531703148;744.6706351431499
596;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;5;3676.687782634418;859.5338344011351;726.6201665038552;744.6706351431499
597;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;6;1336.8062215788984;1085.622969172038;829.446969557815;744.6706351431499
598;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;879.1541539265112;1177.2033679819383;850.2185795205155;744.6706351431499
599;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;8;1385.544662659556;1126.0084846752898;898.5914611349103;744.6706351431499
600;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;9;1094.1968810266094;1098.3854778009977;833.934324812235;744.6706351431499
601;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;10;1475.4935257846137;860.9837298901464;634.63796847805;744.6706351431499
602;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;11;1858.3443804621709;903.3344298059736;716.8672297193903;744.6706351431499
603;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;1;46372.88231184468;196.32306365503905;177.68686778370966;164.8539736954549
604;3T3;aSFL;M450;doxycyclin;20um fibronectin discs;7;82053.83373320126;206.9977424912165;193.37104512287488;164.8539736954549
605;3T3;aSFL;M450;none;20um fibronectin discs;1;1218.489710894124;801.9206970630688;601.1062462760951;337.6267289464399
606;3T3;aSFL;M450;none;20um fibronectin discs;2;1125.004066156302;739.9978473926417;511.35191789695;337.6267289464399
607;3T3;aSFL;M450;none;20um fibronectin discs;3;1210.1008570754598;706.5678717996842;500.3095990801553;337.6267289464399
608;3T3;aSFL;M450;none;20um fibronectin discs;4;1373.678053641436;663.2820488720712;476.85320436280017;337.6267289464399
609;3T3;aSFL;M450;none;20um fibronectin discs;5;1012.9964075420748;809.2005079244195;454.6424968329047;337.6267289464399
610;3T3;aSFL;M450;none;20um fibronectin discs;6;1273.7342543524228;616.3052080421262;415.91546158643;337.6267289464399
611;3T3;aSFL;M450;none;20um fibronectin discs;7;1242.826498259623;500.5143955684114;332.41626884229527;337.6267289464399
612;3T3;aSFL;M450;none;20um fibronectin discs;8;1747.1786924299254;381.6983151071713;277.0779514178148;337.6267289464399
613;3T3;aSFL;M450;none;20um fibronectin discs;10;1790.0888367105945;496.4246136891129;253.3340227612148;337.6267289464399
614;3T3;aSFL;M450;none;20um fibronectin discs;11;6898.40530007479;194.906319196458;166.47970294868992;337.6267289464399
615;3T3;aSFL;M450;none;20um fibronectin discs;12;4853.624278804321;234.17335872537103;140.97741182704976;337.6267289464399
616;3T3;aSFL;M450;none;20um fibronectin discs;13;8819.300939575061;286.00408029872096;210.13171025057957;337.6267289464399
617;3T3;aSFL;M450;none;20um fibronectin discs;1;9188.792393217063;276.8630318892272;241.10384653443495;222.07307370933995
618;3T3;aSFL;M450;none;20um fibronectin discs;2;8176.692478109104;289.15435637910906;241.3911961399649;222.07307370933995
619;3T3;aSFL;M450;none;20um fibronectin discs;3;9175.685213530089;296.746580861184;249.93339044115464;222.07307370933995
620;3T3;aSFL;M450;none;20um fibronectin discs;4;6938.160201206438;286.761471594768;221.22131015591503;222.07307370933995
621;3T3;aSFL;M450;none;20um fibronectin discs;5;8281.801763505113;281.6040242330634;229.01062176408504;222.07307370933995
622;3T3;aSFL;M450;none;20um fibronectin discs;6;11882.330481989413;199.675171775964;186.4679706143452;222.07307370933995
623;3T3;aSFL;M450;none;20um fibronectin discs;7;11218.32071852996;263.5646598403304;217.5336021714893;222.07307370933995
624;3T3;aSFL;M450;none;20um fibronectin discs;8;10975.162566839912;359.0939292976982;235.2048419252701;222.07307370933995
625;3T3;aSFL;M450;none;20um fibronectin discs;10;32437.2201294673;297.5258071443558;190.98075202615476;222.07307370933995
626;3T3;aSFL;M450;none;20um fibronectin discs;3;14276.87810501222;261.97037816217164;224.1669774007496;225.3430068047096
627;3T3;aSFL;M450;none;20um fibronectin discs;4;10585.628834704972;273.62556477514744;217.83482465827;225.3430068047096
628;3T3;aSFL;M450;none;20um fibronectin discs;5;30146.59336558151;214.7160091278548;191.24922049202496;225.3430068047096
629;3T3;aSFL;M450;none;20um fibronectin discs;7;7272.26780064677;322.5630708256616;264.0743228034198;225.3430068047096
630;3T3;aSFL;M450;none;20um fibronectin discs;8;15534.881885598525;270.4387886538217;240.6865394554848;225.3430068047096
631;3T3;aSFL;M450;none;20um fibronectin discs;9;4588.889037287327;375.17898359427255;294.7551908623996;225.3430068047096
632;3T3;aSFL;M450;none;20um fibronectin discs;10;3995.037269977384;392.1707463534981;294.86503694787007;225.3430068047096
633;3T3;aSFL;M450;none;20um fibronectin discs;1;831.620403734101;1593.3197745334328;1321.6937080929747;1151.629473642125
634;3T3;aSFL;M450;none;20um fibronectin discs;2;1123.2400133149683;1554.5784797671452;1238.1356414362003;1151.629473642125
635;3T3;aSFL;M450;none;20um fibronectin discs;3;1962.349250293114;1183.6060766540393;1108.49129028302;1151.629473642125
636;3T3;aSFL;M450;none;20um fibronectin discs;4;780.4654905565734;1309.9242469674318;1060.25474836068;1151.629473642125
637;3T3;aSFL;M450;none;20um fibronectin discs;5;597.3913639058223;1487.6742650743704;1108.71730126464;1151.629473642125
638;3T3;aSFL;M450;none;20um fibronectin discs;6;1246.355444123633;1121.2089236299144;1117.3986328909846;1151.629473642125
639;3T3;aSFL;M450;none;20um fibronectin discs;7;791.7285766376465;1476.0089098931344;1223.3142184388248;1151.629473642125
640;3T3;aSFL;M450;none;20um fibronectin discs;8;1018.6348153432132;1870.733339265517;1605.6069023691905;1151.629473642125
641;3T3;aSFL;M450;none;20um fibronectin discs;1;1193.8344285996973;784.3210674479285;571.0169274258651;782.153433247895
642;3T3;aSFL;M450;none;20um fibronectin discs;2;1220.4845770671366;1060.1686263532602;832.5408358460695;782.153433247895
643;3T3;aSFL;M450;none;20um fibronectin discs;3;1028.4111717230408;1171.8292781754508;922.3715364700148;782.153433247895
644;3T3;aSFL;M450;none;20um fibronectin discs;4;915.377877014188;1076.050979377238;802.81129915766;782.153433247895
645;3T3;aSFL;M450;none;20um fibronectin discs;5;1101.4521812453538;988.4798411790048;763.1224143537256;782.153433247895
646;3T3;aSFL;M450;none;20um fibronectin discs;6;1022.37250127622;1069.341523906298;825.4091401365649;782.153433247895
